"","Valence.Evaluation","Equality","Activity.Intensity","Socioemotional","Formality.and.Regulation","Intimacy","Visibility","Communal.Sharing","Expected.Reciprocity","Strategic","Concreteness","Uniqueness","Love.Expression","Information.Exchange","Money.Exchange","Goods.Exchange","Service.Exchange","Attachment","Mating","Conflict","Negotiation","Coercion","Importance.for.society","Importance.for.individuals","Affiliation.Coalition","Occupational","Activeness","Endurance","Synchronicity","Spatial.Distance","Morality","Trust","Generation.Gap"
"Guard.and.Prisoner",28.1898823398823,18.6347011013678,46.711959645293,26.2342524759191,80.1632386132386,18.0656852406852,63.2205088121755,24.5829633329633,29.9485101318435,48.8463835547169,50.8094905094905,40.1322039842873,14.1278238736572,31.1095147907648,18.4043811127144,29.0684383517717,35.3004619608786,21.4268959435626,14.5911676286676,70.8798380631714,22.0563772647106,75.9844005531506,68.5745725860922,50.9546783826196,26.5848211882526,63.983074840918,43.8005199049317,52.1398408418016,52.3484393964786,70.863287728974,54.7177626567332,28.3363805221648,47.4494432129236
"Nurse.and.Patient",83.4946010779344,54.9023047939715,56.0049539966207,45.4014420764421,72.7742485909153,34.6587711671045,64.1494252660919,44.4990105573439,45.8333253166587,44.0284200367534,60.0302287218954,44.5386503928171,44.456734006734,65.7837842712843,35.7546236171236,37.4521604938272,76.6455256934424,47.7528729757896,17.123097041847,22.30947671156,32.6299142215809,25.7986131152798,81.5519082859769,72.3722116844666,68.4638658454835,76.4228589946727,67.389668555845,40.5460976659506,66.6253822793038,74.2521612555926,81.7730824458766,77.5469357984064,49.6378326375875
"Therapist.and.Patient",85.1241807575141,53.2173138589805,66.8163086913087,50.7004079254079,72.9685888185888,40.0332932499599,49.132342349009,41.5404148320815,52.9037228203895,48.5017692184359,59.9337785671119,55.9641624579125,41.3046055796056,77.4899691358025,54.046480679814,34.9755701859869,77.8155824114157,53.5787277537278,16.7616241782908,23.4907437469937,39.6204515392015,25.1745450537117,79.5419628664727,78.5402195662,73.7421109028952,75.8647776152678,73.8359797700484,53.2235016708056,74.0022292431606,75.0165494182651,83.1514491318413,84.7197128398109,52.2407863197079
"Salesperson.and.Customer",68.6754948754949,61.159365326032,36.9993198159865,31.6146224146224,72.6084286084286,21.466193991194,78.253691370358,30.5094448761115,61.1296962296962,75.3600686350686,81.1139104722438,30.7452300785634,21.7449013949014,60.4435205226872,87.6602613435947,76.2652346881513,78.3668480439314,24.4893037518037,15.8422629068462,28.8698312489979,73.2261984928652,26.1686588103255,64.4027516873105,55.1185773649009,50.6928394680846,73.8333757382777,62.7127846463631,29.3774073058387,61.6950344317991,61.0904393990178,63.9637065730203,49.4896079320099,46.0395392461569
"Between.Business.Partners",71.5337412587413,82.3180362847029,68.4930254930255,42.8715858215858,67.8878720045387,34.1205029538363,59.8748421331755,50.6323651656985,77.7000968167635,76.8271842355176,69.1460144793478,63.8292257896425,30.7999458874459,77.8819775132275,83.4838053150553,53.3413199454866,60.4193011463845,47.0668821147988,17.0937840708674,40.5343915343915,74.6687489979157,29.216829004329,65.5255515816791,66.4958132735093,81.8632257085688,81.2021079320099,76.1165054263094,68.9156926225554,74.8609467602114,64.6100735230637,71.6079022375591,75.3724447846997,41.3119037915607
"Between.opposing.negotiators",30.0521577188244,63.217456309123,39.7201381951382,30.2082698166031,75.4107441940775,17.264775039775,62.4758525425192,29.8858783192117,54.2551818551819,85.4648669232003,63.4078514078514,47.21541005291,17.5079264870932,54.2594817219817,52.9329585537919,45.3417297979798,39.4193482443482,19.7337742504409,14.3907196969697,77.1436527978195,76.7323693282026,46.3434503767837,55.3433977786919,51.7041851394793,31.8763286459365,67.3803394046041,52.7250793505695,35.2525712123751,54.3092514511632,47.6326215269843,55.3859312074998,30.3212083758652,41.8695439183184
"Between.political.opponents",28.9303078865579,64.1339328880996,50.9134493592827,29.7125330687831,76.9684074413241,22.3728107540608,80.6483432462599,30.4788540934374,50.3831534206534,88.4512744200244,43.9350811225811,46.3896547279881,13.6669655961323,45.6890504557171,41.4971761571762,31.7617990034657,25.9555756897424,19.0472292522293,14.9088554963555,87.0896821696821,61.4469119152452,53.4937062628729,73.7973469431803,56.3543444210111,28.1100942267609,71.403531345198,57.5261338969672,51.6635390843724,63.6954511537845,46.1613545405212,43.734414351081,18.8889436181103,38.8604491187825
"Between.business.rivals",28.9050933634267,67.1007675966009,47.4139336743503,26.7294848669849,76.6099806058139,22.9163483892651,67.093546037296,27.7551070071903,48.1085195668529,88.0001005938506,58.8961071336071,43.4789453139453,14.9680398922066,38.3072350797351,63.605348663682,47.1936573611574,39.5009871918205,21.7948504273504,15.6324068832402,84.4447664680998,63.5260829602496,52.4718419851753,65.0342241092241,56.1414053539054,34.5382817799484,79.5475980809314,56.3568557985225,51.8840027256694,60.7070330903664,42.2397623980957,44.6176457801458,20.1677157718824,39.778858333025
"Between.enemies",19.3138676138676,60.325765361182,50.4997976560477,42.6970318261985,46.9690965670132,23.5392130246297,51.0233184254018,26.6633610216944,39.7416298978799,71.5454257162591,42.1620213891047,53.101211350378,17.3882186948854,23.6040175256842,27.9912282162282,25.1640070731737,16.3858269816603,20.3848611573612,15.261563652397,92.4903670095337,30.8432516249183,64.4892890751224,39.4177245593912,47.073575036075,22.132171994672,28.8479414104414,43.569963678297,51.0016044141044,46.1822005155339,37.1082682749349,25.5123048248048,14.5881587548254,35.9167616334283
"Teacher.and.Student",80.9422284505618,32.939477343644,63.852642033892,41.2349839204006,74.9750390812891,36.5418331668332,76.9297134192967,56.9585651231485,54.4945311632812,50.905974658058,56.3575989596823,48.0971261762928,44.2664983164983,87.7304224479224,26.1975574117241,32.0277124727125,66.1439782131449,55.124038338205,19.4359615692949,25.8181100997768,43.1034081967415,26.3763143954811,73.3574877283211,70.8838443963444,70.3469252969253,78.8166830083497,70.9787753912754,57.2342236467236,75.0187698104365,75.2613286404953,82.1324003157337,76.6347487389154,76.2173870882204
"Professor.and.Graduate.student",78.9049765049765,37.174992291659,63.4611458757292,39.8886166302833,76.8773095731429,33.2765995578496,74.2412847954515,56.1977686665187,57.9581444789778,54.7220484762152,55.956102385269,54.9528034928035,39.6881463289797,85.50397001147,28.0364660647994,34.2125978650979,63.6504825113158,47.8539419222753,18.7202392052392,24.1520906870907,44.7262575079242,23.9159661017994,67.2464882339882,65.9722672389339,72.878720662054,78.766144966145,69.6860375735376,55.1386613386613,73.592988030488,72.9292890751224,81.5196450154784,78.3092217967218,74.7428321678322
"Master.and.Servant",55.4431424285591,24.3581409331409,55.8053406470073,32.8952607577608,71.6380926943427,32.9879905588239,48.3238195446529,36.0789093622427,47.6443971152304,54.7657240907241,63.8622332143166,53.4226656368323,24.7096161246161,47.6807848941182,64.0790430557097,46.1123192239859,76.8329440312774,38.7098831723832,18.4331343964677,36.7473676323676,38.4808612683613,43.132407623241,39.1383146174813,51.5917406667407,42.2581458664792,64.7167078292078,55.03477664311,52.4285347368681,59.6576560784894,70.7125684500684,49.6492482825816,54.9541947250281,55.2328907203907
"Between.Close.Friends",88.8520867250034,88.0705159809326,84.1861691549191,86.1830165205165,24.4238889197223,72.550079627163,50.7668522064355,85.1925325446159,69.5965420382087,25.3879480858648,40.9191387316387,73.9572565089232,85.2869256360923,79.9380649597316,33.5356094214428,40.5589128464128,32.5089407814408,87.6993472576806,36.5788712830379,20.1672702297702,48.1879999013332,16.4483236208236,62.0022829022829,87.3892160308827,87.8740275156942,25.9965485132152,80.3536435786436,90.2659272825939,80.4389904848238,81.8206433998101,87.6389178722512,93.0419925753259,27.6615982782649
"Between.casual.acquaintances",61.0769665519665,70.919328665162,43.575762354929,55.6927618677619,40.2640008910842,40.8293811897979,56.4769959978293,53.0087319316486,54.2609780651447,40.8426921072754,41.8485870610871,39.4765435182102,38.0082263415597,40.2644212269212,28.5234085975753,35.8606762681763,29.3369031277365,36.3698531406865,27.1501322134655,24.3846963838631,34.0538095546429,19.8098472515139,44.5401436526436,49.3194085235752,50.2425098050098,26.8888119596453,46.3237039195373,40.1480198813532,46.2921960755294,47.1965825840826,62.024253986754,44.2563899063899,40.5167691876025
"Between.teammates.in.sports",73.7221016637683,78.1957568665902,69.5371987580321,44.126192634526,56.1167735042735,40.5517104808771,86.316422003922,60.8158992242326,80.7733891108891,78.0945312403646,58.70779667863,43.7622514830848,39.6200116241783,78.0841991341991,34.2397156084656,40.6677829886163,48.9815676607343,51.9332671957672,20.7105499438833,45.5691498316498,62.9135872615039,25.8848795494629,62.6850382642049,69.6697025197025,91.1416876333543,75.773737682071,80.0348688348688,50.0508229424896,90.0008764383765,74.4063125146459,80.148561315228,77.801720964221,25.0676618134951
"Between.second.cousins",67.7457485415819,74.5466374674708,50.3650372775373,70.1616759783426,33.0402774694441,41.5319479902813,61.9841385466386,67.4904234654235,57.6910717369051,37.8664216955884,45.5794168794169,59.1756062610229,48.9528128507295,51.4277236652237,24.5101841831009,34.6514069264069,30.7648909732243,47.6643759018759,25.3895632916466,32.6056507535674,42.1460688231521,18.7228445165945,43.4711775878443,52.9806630098297,53.1534386909387,22.6082120040453,52.2376520084853,73.8908924408924,55.1993827160494,35.322564010064,73.6494244952578,56.0127608502609,37.506653994154
"Parent.and.Infant",87.9991688866689,33.5072316572317,92.0377227710561,89.9074396282729,28.3493947410614,81.1646469271469,59.331203981204,90.3052894636228,47.9701818243485,26.3284641284641,46.6241909325243,85.9353395061728,99.3723414702581,82.9403348965849,29.5393508497675,35.8637916867084,46.6074945887446,97.9595208032708,63.9764450056117,23.3858415504249,37.1392927288761,23.1309353455187,79.896978021978,90.4886412969746,85.0695017945018,25.0498207039874,84.8807864974532,94.6636403719737,78.6058891725558,91.8894606936273,90.6414124455791,96.9801530259864,74.6879421504422
"Grandparent.and.Grandchild",87.9074545824546,38.0607677816011,79.9352049185382,86.2598663681997,29.4519335602669,72.1163777580444,61.522502035002,86.5832579457579,46.9055157805158,25.2851535809869,45.4411915245249,82.194380311047,93.7750350729517,79.2920634920635,28.4384780343114,37.7688482042649,40.7391794933462,90.4660944765111,53.3326819785153,21.1713423921757,38.5123486852653,19.5149791566458,72.4317930526264,83.4708831292165,77.2785462993796,22.4955855872523,76.6478200811534,92.5457921707922,69.1989216030883,72.2107101232101,88.1547608255941,90.4743407826741,90.4619855453189
"Step.parent.and.Step.child",64.2558558725225,31.2471926221926,66.7935371727038,69.0269471269471,36.307589324256,54.9209478792812,56.4347455014122,73.11258001258,43.2406602656603,36.5816021941022,41.8581603581604,67.8510892656726,69.0105589626423,64.0306487493987,30.0430505451339,37.8993777056277,37.2110680214847,68.9731541606541,32.3690416065416,39.0351631393298,38.4241261824595,29.0819684944685,63.6526031067698,72.5827658452658,66.3032368865702,23.1611468778135,66.6399699066366,76.2453060828061,64.3441382691383,75.3687721229388,78.0092521675855,71.0703688287022,70.0381821881822
"Foster.parent.and.Foster.child",69.6433577225244,32.5804050887384,74.3825245741913,72.1424035840702,36.3286312452979,55.9996284579618,56.4981831440165,75.3662354620688,43.4707419124086,32.4283896658897,39.9420821462488,67.8944745069745,71.5764419993587,67.5719236010903,32.8415684624018,35.7861772486772,41.2770202020202,74.0407858345358,30.5266744829245,31.1020282186949,39.256581689915,27.1187850729517,65.4613270988271,76.4489086530753,66.8103220853221,27.9652239735573,71.869875957376,75.7500547292214,65.5838878713879,80.6233228191562,80.2788085371419,75.1047131880465,72.2147502189169
"Godparent.and.Godchild",73.9586953170287,37.9373239414906,59.0519281644282,69.0449798658132,37.6404803529804,50.1464469172803,59.4083119041452,67.6466417841418,45.1259954551621,33.5805677347344,39.1270343853677,63.0149781545615,67.0635722302389,62.1438001042168,28.9441648629149,36.534592953343,34.6284141013308,63.9517466329966,27.7950306637807,21.1970378387045,38.8006433381433,21.3519550665384,48.2236402486402,61.558631337798,62.9090922965923,26.6536187577854,59.4626543209877,73.2883633341967,56.3042428250762,55.796581350748,77.4538715913716,70.2215566840567,70.4414509872843
"Step.grandparent.and.Step.grandchild",61.1192941317941,32.8481068314402,57.8818889443889,66.2358545775213,37.7600239266906,51.790762015762,55.0855548772216,67.4004279670946,42.7787457912458,32.1571519529853,39.807207298874,63.2863866843033,63.3020472582973,57.9893839185506,26.5507776174443,34.408505691839,32.0827641494308,64.7232764149431,29.4947801426968,25.8079535433702,36.8781375260542,23.4858355379189,53.2569598611265,63.4755050505051,59.4104313895981,21.467721321888,57.6188963813964,69.9199137282471,57.1587313920647,55.5869974161641,76.4264752223086,66.50520667604,87.3030016280016
"Ancestor.and.Descendant",73.6001543209877,29.8530784030784,50.8865600448934,63.1130250921918,50.3429172679173,38.4927609427609,63.1349046015713,62.5923841590508,42.6880291005291,33.0362854737855,38.2308381433381,63.7984006734007,56.4638327721661,53.7826799743466,27.2186668270002,31.0145041686708,29.0693362193362,51.8180034471701,47.2614157447491,27.9858104858105,31.698374619208,23.4740019240019,62.1761537844871,68.6133039799707,68.422327363994,27.8351184309518,46.811211011211,82.4111542778209,42.0368011618012,43.6147263230597,81.2159354534355,66.3740938074271,90.9710966502633
"Bride.and.Groom",85.5836560044893,84.8885000801668,87.9828904120571,85.1308421516755,27.4029300945968,90.088943001443,63.875140291807,87.4841851050184,71.7603755812089,32.1294592752926,52.1762205387205,87.1565416065416,99.0118185826519,89.7242163700497,43.1223665223665,45.1590047298381,43.0401374859708,97.342328042328,91.3629449254449,35.4388588263588,62.5141113516114,23.4877605419272,65.3139346764347,90.3324407074407,84.8627315585649,29.3405398613732,89.3405014738348,79.3871394038061,82.5904607737941,87.309663947164,90.119562690396,89.9314572772906,26.6376794501794
"Man.and.His.Mistress",65.8435125060125,54.4693963443963,65.1193161776495,71.5963884880552,29.073063973064,80.1532587782588,16.5963884880552,45.7269700978034,60.4475589225589,48.7102433060766,54.8381132756133,69.805948372615,76.5124378707712,64.0834896584897,52.8610990860991,49.8641895141895,49.7340087381754,71.464107343274,79.7420875420875,42.8048059964727,57.6312089145422,31.479633637967,28.4458777333777,58.4540157373491,57.4438250021583,26.3112016070349,73.6145433270433,45.1360041193374,64.0488101404768,63.4911207619541,25.4315648857316,53.6519210727544,29.7719726261393
"Man.Wife.and.Man.Mistress",38.920512666346,43.7466470258137,43.6113135321469,58.2213624338624,39.4570426487093,40.9217412217412,26.6052549302549,36.2098144139811,40.8241362033029,54.444696969697,45.3318221901555,66.5892135642136,46.0862053070386,39.5277737694404,30.1392135642136,36.3568442360109,27.1557178932179,37.1535153118486,39.6866822991823,72.1553290844958,37.4951438993106,39.7470799262466,29.7594265302599,45.9578247369914,38.5674117549118,23.0089624881292,46.9661210702877,37.7324137282471,44.395021336688,45.7080581455581,32.7470615803949,34.140774965775,31.0092854676188
"Brother.and.Sister",72.8287057078724,70.8921095879429,78.3070085778419,78.4545614878948,27.2323593073593,55.5134539842873,69.6590388007054,75.972765351932,64.6056958473625,31.0380531505532,46.2951579284912,82.9817941317941,84.9460738335738,80.3998717332051,30.7288319704986,39.6698011864679,34.5291265832933,84.4500881834215,21.5721941638608,39.6795855379189,48.2419151835819,25.1754148629149,66.721505654839,86.1729187479187,79.1759652384652,29.6842739051072,74.4353237811571,92.9124414166081,71.7356583231583,77.9126341251341,89.7916292041292,85.8720438512105,36.912033645367
"Between.step.siblings",50.8737834696168,57.6336680295014,54.2946548821549,60.1244488536155,36.1787778579445,40.6854156645823,59.4894400352734,60.3564834856501,53.8121131954465,37.774829645663,42.6827260702261,67.0011042969376,60.9077501202501,60.9642997434664,24.3979016354016,33.8166847041847,29.1556497514831,58.701765672599,19.9029120570787,45.4714466089466,41.6430274971942,24.9012626262626,50.728352357519,66.1664204622538,56.3549453632787,25.1897832106165,55.4394451227785,68.1753178919846,55.6853661770328,61.9475365683699,78.6995136036803,62.2794228919229,38.8723441681775
"Between.distant.relatives",53.6958032708033,55.9397226230559,32.2363175404842,50.2124458874459,52.6797619047619,31.2801948051948,57.2592251883919,44.5610770402437,49.6125240500241,45.8331369248036,43.9707010582011,51.1728154561488,45.9265452140452,40.3416546416546,24.2325416867084,32.1292969376303,25.7992584575918,40.1981922398589,22.8828383036716,36.3920755170755,36.0144380311047,20.3996532788199,40.0484415276082,49.2345605012272,45.1519651644652,26.5548524006857,42.4864188280855,66.9712107337107,41.956131676965,32.2369332827666,75.1390641765642,50.2700073075073,59.8187252562253
"Between.close.relatives",76.5010000801668,64.3427188552189,73.5627886002886,77.3624719416386,33.3449755491422,50.6558301266635,64.7991422158089,73.4825677409011,64.006557639891,36.5059543851211,49.4839766714767,74.6764349847683,80.3888828763829,75.2466289882956,30.9231401314735,38.1873737373737,34.6669392336059,76.5367744909412,25.0217472342472,36.1404481321148,46.1573512906846,21.2405884239218,63.4661720995054,81.8488050529717,74.2084905834906,28.2134028009028,71.5270477978811,88.0652643652644,66.4579770538104,68.7310858894192,86.7514644306311,79.8093193843194,56.0597365597366
"Between.twins",77.28107663941,88.6501843835177,89.1606180856181,84.1108706108706,21.8090107423441,73.0059443642777,55.9122093955427,87.0699695366362,62.6899070065737,21.9517797017797,36.0596400513067,90.135020997521,90.1560035643369,81.4332254165588,20.4441365733032,30.9342145508812,24.0300515842182,94.7819089860757,26.8517302142302,34.5236299762616,46.1394381852715,19.9430944055944,43.6003851087184,84.6764954181621,82.1081864123531,18.5182854182854,78.1501216376216,94.6873691123691,78.7722334764001,87.5177504594171,86.9064905773239,92.5871928996929,22.7462045670379
"Between.a.person.and.their.family.friends",84.4397907647908,69.1630952380953,73.1680415263749,79.7976230559564,31.2667869167869,61.7238936988937,60.3656325156325,79.7650713484047,63.9476511143178,29.2255892255892,40.6847001763668,59.3592774509441,79.3546072754406,72.8495876037543,25.0893005143005,31.5941388858056,29.2523832648833,79.5099682724683,29.7072891614558,34.5647928987841,45.4121799496799,21.9266315474649,55.4892810892811,79.9861567444901,73.0809693393027,20.9148081856415,76.5293555210222,79.4856740481741,65.7799268632602,69.7349730516397,82.2536667036667,82.4530346197013,48.7529709488043
"Between.a.person.and.their.deceased.spouse",74.1095077761744,65.6859307359308,67.3028218694885,78.332872374539,25.2074875741542,70.7359547859548,37.0715367965368,77.9726992143659,46.8106782106782,22.0801747635081,31.1062770562771,77.4519253894254,88.1858394691728,43.0019912186579,22.1341812508479,24.1466818675152,20.9280244446911,87.3404490571157,60.242262675596,21.4692505512681,29.8453501745168,17.0176648968316,40.1438006438006,73.6939743898077,62.275864721698,15.9699888074888,48.0943980402314,75.8303472761806,46.0042855292855,41.5067862692863,78.5818317484984,75.2316459774793,27.1992934534601
"Manager.and.Staff",62.3131834215167,27.5913059163059,48.0542047458714,26.190367965368,82.478519320186,27.5914462081129,78.3588423921757,29.7332611832612,61.5354617604618,81.1698693282027,73.0362674362674,32.6242313242313,22.5054161887495,75.8951586993253,80.2016981475315,48.8648367065034,73.8752008793676,30.4188054229721,17.8092725176059,53.1729804227611,64.5058071558071,39.4466545799879,65.1502327918995,55.832497286664,59.7289295580962,89.2949226699227,61.1961285627952,50.027878294545,60.9835493210493,56.0241664199997,69.1974678099678,59.5380704172371,55.4460755294089
"Foreman.and.Laborer",57.6061247394581,28.3103815937149,43.9393859227192,25.1413860830528,76.9188191438191,26.0434383517717,77.1800184383518,27.8938431938432,57.6360429693763,79.7340027256694,71.9946608946609,36.3555375180375,20.1815334357001,70.7597044930378,80.6731345814679,48.650653975654,78.3321374613041,30.1069063652397,16.0977018352018,54.4924017016122,61.1445739445739,43.3496380163047,61.2616238699572,52.2290550498884,57.5010726927394,87.0135205843539,58.8936945770279,44.5330965330965,59.5426450093117,55.903642345309,66.109648376315,57.77397001147,51.2772179980513
"Owner.and.Manager",63.0563572230239,30.6331689915023,45.8685425685426,25.5362113195446,80.8120891454225,26.0844276094276,71.6691478274812,29.0715327881995,61.2905042488376,82.4818382235049,73.4371853455187,42.4996990663657,20.3973367681701,76.6414298664299,82.3064848731515,50.2941646316646,76.6668988418988,30.5391016391016,17.6948039614706,50.931739078011,66.6755025838359,38.4242784992785,62.7425383258717,54.8987255028922,61.8002932252932,88.5819447527781,60.3285240993574,51.1080908289242,59.9535575535576,54.7766492766493,67.2168125084792,63.205113713447,50.7067716234383
"Union.leader.and.union.member",67.0839305755972,43.0030022446689,44.7066257816258,33.889558281225,70.2080286996954,26.0985850569184,74.3465448132115,40.7930776014109,55.9137806637807,72.4925966009299,63.2053110469777,38.54058996559,23.6489630739631,66.2848611265278,56.1414773498107,39.6774665149665,65.855562030562,29.780963018463,16.5590515965516,43.3309089870493,65.0901772610106,33.9958243916577,64.8088151046484,49.661550949051,67.0591422466422,75.3608425525092,55.2996264537931,49.1304027762361,54.1009359467693,45.0735477485478,70.9162931204598,62.0497562622563,51.8624058040725
"Manager.and.Assistant",65.5591069424403,29.6241382074715,48.1082651915985,25.394368286035,77.4639971139971,26.7009820426487,73.8711760461761,29.6343955427289,59.9887004970338,79.0453102453102,72.4519199935867,43.3091288341288,23.1153719737053,77.7001390584724,77.7877261627262,46.8465198381865,77.7691751150084,34.1917281792282,20.1552459885793,47.377200276981,62.584108021608,36.7928864345531,58.6613184654851,55.3520525770526,65.0230844772511,88.5185209851876,61.9781847781848,50.3317552817553,62.1580089663423,60.8533471158471,68.0944789778123,67.4482014898682,50.6246364746365
"Chief.and.Deputy",75.0214257964258,33.9042220125554,65.8186370728037,30.5702915911249,83.5493114909781,23.629183625017,79.665375673709,43.6805347430347,68.8134171384171,76.7391227599561,69.4921510588177,59.8779151041406,26.8734572163494,79.9827192506114,60.3450204116871,41.6784007659008,64.4860658676835,40.5831981381001,17.4345636389754,42.1199815435109,51.9291431970354,28.1299123353045,67.3010762385762,66.0362193362193,80.6769721019721,90.7415363957031,76.3732924482925,63.295049703383,76.5529120570787,72.6557098765432,80.1442821067821,77.3263908930575,50.8726310726311
