"","暗恋对象-暗恋者","表兄弟姐妹之间","敌人之间","情敌之间","人 - 上帝","认识但不熟的人之间","商家-客户","上级-下级","生意伙伴之间","生意竞争对手之间","叔叔婶婶-侄子侄女","双胞胎之间","谈判中对立的双方","同父异母(或同母异父)的子女之间","继子女之间","同事之间","同学之间","房东-租户","夫妻之间","服务员-顾客","公公婆婆-媳妇","雇主-雇员","继父继母-儿女","继祖父母 - 继孙","寄养父母 - 寄养子女","老师-学生","假朋友之间（表面朋友，实则讨厌对方）","教徒之间","童年玩伴之间","未婚夫-未婚妻","校友之间","校长-老师","亲兄弟姐妹之间","演奏家 - 听众","爷爷奶奶-孙子女","主治医生-病人","姨父姨妈-侄子侄女","金主 - 援交男/女","经理-老板","经理-员工","军官-部下","邻居之间","卖家-买家","陌生人之间","玩伴之间","朋友之间","挚友之间","知己之间","前任官员-现任官员","狱警-囚犯","原告-被告","出轨者-小三","远房亲戚之间","战友之间","政治对手之间","政治盟友之间","主人-客人","主人-仆人","保姆-小孩","主职-副职","宗教领袖 - 信徒","祖先-后代","远房表兄弟姐妹之间","君臣之间","律师-法官","律师-委托人","警察-老百姓","罪犯 - 人质","罪犯-受害人","犯罪同伙之间","作家-读者","作家-评论家"
"叔叔婶婶-侄子侄女",-0.224826510658904,0.52260428692017,-0.156771323300609,-0.0975571462138446,-0.244083693374447,0.00935204069830137,-0.106427569235557,0.0563849890011629,-0.133094235795485,-0.245463151768617,1,0.17573199383993,0.00470299372419569,-0.00340859559146711,0.0280037359502652,0.115282776955256,0.167647425344514,-0.159897403362415,0.264161955817761,-0.0845736851978921,0.400682290466275,-0.152563082188438,0.346939431310982,0.09914589840001,0.317966210519747,0.206567273951581,-0.137851648589157,-0.115782913030282,-0.0206411266466278,0.113850077787494,0.228839253345537,-0.0803900595023933,0.41896714355164,-0.238187962053115,0.54002615406777,-0.0313650508631136,0.507092112967361,-0.281017852799756,-0.0515225380381538,-0.0639786562238009,-0.0349332248915427,0.253137518479935,-0.221997551462724,0.0511791943845192,-0.0510140223602813,-0.0470625016954294,0.252724959187159,-0.0173872689019379,-0.231779828422279,-0.055589475532172,-0.208955149135238,-0.0296963956001462,0.335213651704071,0.250576115862218,0.0399483582654058,0.0585820785211768,0.128648950824646,0.0921871406296177,0.00530835231964198,-0.0423434808720319,-0.0558177419403346,0.184570672824828,0.497460161661396,-0.0861233452116351,-0.239058538217224,-0.0683029401385554,-0.119299001383478,-0.189903722089484,-0.249187912900189,-0.136667777269907,-0.20788001420096,-0.194865942713248
"双胞胎之间",0.168245003745702,0.211926658850496,0.00858570943144876,0.0108752295622682,0.000166315882645283,0.0109326963482988,-0.170724361628178,-0.163410790028395,-0.163025820554749,-0.0959843634432465,0.17573199383993,1,-0.113017678198918,0.117547858371074,0.209223068953905,-0.207940076782276,-0.0774874266902407,-0.0776251179931119,0.129031563737331,-0.23816731214606,0.194205361739458,-0.208049807317918,0.20708181987242,0.300168401814288,0.200200618876762,-0.0796433766627111,-0.215619175998942,0.059451411502902,-0.00501951098188009,0.241911143736167,-0.0652949550106836,-0.102900438113881,0.458589769245206,0.00903275275251688,0.17095029259563,0.0113074048195594,0.256564717025607,0.0127074968151132,-0.182461500125241,-0.0884159120875724,-0.104999607183925,-0.160978967621122,-0.158815597961996,-0.163019373487995,-0.0591011921110293,-0.0528146565807967,-0.091019129131591,-0.102712066583847,-0.0738878573749499,-0.145286263130868,-0.1716094132399,0.159292554383336,0.00371216379246062,0.0572953390127764,-0.137040505486761,-0.165175202896342,-0.200772400428718,-0.0703041137377901,0.276472832661844,-0.110520344398652,0.0249556710699739,0.139936723997158,0.332069523944211,-0.0119354533835367,-0.117030126403286,-0.212245850494565,-0.158440604987841,0.00637132275387085,0.000478948997619642,-0.00739713753324354,0.0255239615975729,-0.0627890713065662
"谈判中对立的双方",-0.120529246125185,-0.121375067420686,0.0853295770950071,0.205560711657169,-0.0920696849389038,0.149969844584252,0.156478824698045,-0.0967015018576399,0.298900411506833,0.284026313482701,0.00470299372419569,-0.113017678198918,1,-0.16427984698484,-0.127996236911128,0.021817989523646,0.0185892142735984,0.100074619040233,0.104031231538262,0.0680138003958817,-0.173907028833226,0.0286615852858737,-0.18739504434608,-0.143547119702884,-0.270793347062015,-0.0926992080465978,0.409782283350799,0.106584820744697,-0.162642949895714,0.136310900071731,-0.0781122959847906,0.0720500824212501,-0.230446024910315,-0.117943284345894,-0.188636568812032,-0.086906333879901,-0.220655541975041,-0.159738173651454,0.0838068852931288,-0.0494151716979169,0.0632607164225707,0.0772635296582502,0.0469716585555778,-0.0409169396895401,-0.0159018921390842,-0.0643990845044098,0.0430748288363458,-0.118371815633543,0.0152621126666672,0.0266576188515806,0.140397379021046,-0.0515060557065983,-0.0680039424288212,-0.0102317104224506,0.551954614095143,0.122261065051745,0.0598907987010816,0.0117269861492533,-0.231292164858571,0.0918465924089518,0.0384949296005096,-0.151419819191429,-0.184768848905547,0.175720973283021,-0.0402935169891243,0.210888956788948,-0.0213641769353889,0.0368007531893539,0.0138759219080361,-0.0469978820520905,0.00849661201688461,-0.0517119512623225
"同父异母(或同母异父)的子女之间",0.204628420223999,0.0648726154852941,0.11384048394679,-0.197770854158284,0.00909953176089519,-0.157179331244106,-0.28418140434631,-0.0692874747254595,-0.139116050266957,-0.117514869544975,-0.00340859559146711,0.117547858371074,-0.16427984698484,1,0.502221364375501,-0.00391382382458305,-0.180318750643731,0.107796307971545,-0.061835637367845,-0.191022726971927,0.150254264713314,-0.225080046196807,0.184764085445324,0.509275250800098,0.114262649187804,-0.209083553333959,-0.235766287002536,-0.197088692673675,-0.080118028175425,-0.00463296368500833,-0.322427993350725,0.241844875605421,0.238477936972984,0.140215311213685,0.148808276025694,-0.116359337866142,0.142863387642567,0.143422247699575,-0.212145652533438,-0.0672558580821706,-0.057432618376879,-0.175876957076333,0.148548446308163,-0.296207392402506,-0.293575706734593,-0.171145547898114,-0.287214757877065,0.0458409100043689,0.132711948417478,-0.0401950499744068,-0.139056552075656,0.0587116903329669,0.039433810017767,-0.0973781445560062,-0.209248727167912,-0.239321814729945,-0.114199324529413,-0.0522023079315898,0.358954626950356,0.00863591373426102,-0.205081765632172,0.1230378824983,0.0912910714002086,0.101013799424289,0.117269501294418,-0.108659272504866,-0.27044188042885,-0.00348681226677127,0.196373841196437,0.0664466812612679,-0.00853648355837158,0.162686792573532
"继子女之间",0.212767997085633,0.149699133980809,0.0492235185022467,-0.220669557953581,-0.00393498166607999,-0.201742206555641,-0.234704662431145,-0.154717412179783,-0.15534539670482,-0.0991195791182149,0.0280037359502652,0.209223068953905,-0.127996236911128,0.502221364375501,1,-0.122745382665798,-0.182173948293135,0.0315451922427667,0.0234645626191315,-0.209862721482331,0.204723179659649,-0.219231722079989,0.398940505740922,0.653075808574043,0.2109113138073,-0.105822246080725,-0.303058078717078,-0.0354774552850514,-0.150816101538566,0.142656285018801,-0.233595856109387,0.0974627756062617,0.317988736723736,0.0119254246532471,0.183159517714937,-0.24266632890878,0.180338341009371,0.13041164957976,-0.223811814948627,-0.0910569226711948,-0.0812716950288034,-0.186742190443544,-0.0571694968466232,-0.261055323675187,-0.285218569515485,-0.255991163741749,-0.284109861534759,-0.0975587095366718,0.179540387937516,-0.203402897227708,-0.0323671273959605,0.110137889034907,0.199817335004895,-0.136608018151771,-0.236697810134932,-0.279090479338099,-0.239778887852309,-0.0788110001317103,0.299440424940186,-0.169184597487054,-0.12481707760674,0.221298102617607,0.229228890401444,0.026065544061535,0.147510568282021,0.0225690134396927,-0.20603121056392,-0.0570706487129333,0.0109165114050038,0.0357208082620543,0.0417600954995849,0.103406217764024
"同事之间",-0.254555327559418,0.0220356205038767,-0.0614744423056756,-0.153788027768089,-0.130713409553094,0.0793868539194191,-0.106821732470283,0.396660050874072,-0.0238669040877683,-0.179217397399213,0.115282776955256,-0.207940076782276,0.021817989523646,-0.00391382382458305,-0.122745382665798,1,0.410372981967169,-0.0378779752093877,-0.0283024247790047,0.0725848023934027,-0.034000821124622,0.0669980879457727,-0.159590676943727,-0.263655089543866,-0.18177637539624,0.165186061782325,0.0577728311318715,-0.215955378684275,0.0369518630041822,-0.121406361190831,0.146157366303695,0.228172886734516,-0.0810040633098777,-0.0568280253437443,0.0510928313274112,0.0789449408962712,-0.0770620566132896,-0.164220517504414,0.114012461937211,0.156168616771861,0.17788812332143,0.0875152400680398,-0.0441369352266523,0.148371001617874,-0.0222955822636034,0.141516790550496,0.136109644318858,0.0621084064748894,0.213860292170114,0.0349115887376079,-0.0333213284310451,-0.126980428108308,0.031237466715866,0.121112113115567,0.125547484755057,0.207576420978365,0.189560559703096,-0.0843717125291934,-0.157833742837034,0.388079757875762,-0.11190310477183,-0.0817889632582924,0.0402872692346961,0.00272739223039469,0.0576868167261302,0.054379643556329,-0.0188727399366441,-0.115258296970262,-0.107310043336583,-0.01091968047896,-0.138684398317805,-0.00326553273557295
"同学之间",-0.119916115845927,0.34111155308876,-0.0826069117426488,0.00781285454091106,-0.0402082314562655,0.374278173889323,0.048074200387248,0.108693430165077,0.0942774684080458,-0.125504873369214,0.167647425344514,-0.0774874266902407,0.0185892142735984,-0.180318750643731,-0.182173948293135,0.410372981967169,1,-0.13321676668538,0.0927590919821559,0.144610001666828,-0.0590021830833722,-0.00461905204081955,0.0389306336236754,-0.225011531100382,0.00961488868175625,0.377077701563613,0.0220026114568322,-0.0751161308386483,0.360019081292541,0.201008431322404,0.610711360874454,0.106358261630857,0.052928343969116,-0.0333862396532546,0.123131991548676,0.0362340397623133,0.102674185932877,-0.0592986689080267,0.0432040231464613,-0.0510235073171794,-0.0859583355672835,0.124403086763863,-0.0866632054360724,0.56437793070841,0.118747282019783,0.370583735266835,0.378137152931708,0.279377796757069,-0.139474473800712,-0.0194691794284593,-0.284824860968985,0.00333574151063244,0.0659856734468375,0.130150293986676,0.0142190452645003,0.249002695748025,0.402536920639302,-0.118686592917963,-0.0265266031299142,-0.0826506331346268,-0.0178357058793184,-0.0761985352816888,0.102246641719706,-0.169728404956361,-0.147687164581886,-0.248252066938387,-0.313052927033201,-0.333721106266225,-0.339145632248362,-0.209558435981363,0.0601156220631894,-0.0330009667127926
"房东-租户",-0.0621228583310339,-0.227693923649774,-0.0523203084606978,-0.19519889156306,-0.138576725325088,-0.000810264312055445,0.33314537120657,-0.16162361769361,0.316421746616076,0.232501202572459,-0.159897403362415,-0.0776251179931119,0.100074619040233,0.107796307971545,0.0315451922427667,-0.0378779752093877,-0.13321676668538,1,-0.192431139753145,0.189568453604577,-0.144121743302701,0.368572465105447,-0.204866719950961,-0.0499232408516561,-0.146023324866581,-0.266921754081888,0.135551452706501,-0.121718482526393,-0.17548457399811,-0.0431214794093746,-0.269024413930402,0.0521592899844206,-0.156472063554497,0.00708282881966949,-0.20218687910575,-0.119576718003984,-0.203004156060885,-0.00468436829096124,0.416342072136171,0.299440139170169,-0.116398940403608,0.123204016254009,0.554036253194434,-0.124048331869772,-0.0931903210593546,-0.0385471134895703,-0.0580959524972327,-0.178251327762645,0.0146917672000457,0.00683893517420402,-0.00867217388733158,-0.0955328720869622,0.0938705494011808,-0.168375951520796,-0.0451655660217237,-0.243988060456808,0.0278922962887235,0.029597157528452,-0.0540761471988747,-0.0400526214881886,-0.197829045020974,-0.098632423481575,-0.0633885402313172,-0.111597186102033,0.0138283525892723,0.11060823040628,0.0454645921122756,0.107896750512454,0.178121084810414,0.0948065908796089,-0.0718146881271727,-0.0629312296720461
"夫妻之间",-0.039176938121233,0.334835911815531,-0.15416591526975,0.0718948259628517,-0.121424467660185,0.0306490242822739,-0.0342589406430512,0.0997179015412575,-0.0033420587171847,-0.166273849472199,0.264161955817761,0.129031563737331,0.104031231538262,-0.061835637367845,0.0234645626191315,-0.0283024247790047,0.0927590919821559,-0.192431139753145,1,0.0449536957955744,0.539292263326533,-0.12160244969955,0.387694633360076,0.000713064511486487,0.282532820536746,0.131540097840931,0.0547798958642295,-0.0290363524133125,0.0356905673859876,0.401764495462113,0.218055155741904,-0.241223434953747,0.251069825865338,-0.24190940606103,0.449685193807679,-0.108613246017196,0.38747458904593,-0.225016400190273,-0.127215788918542,-0.180809056305977,0.0325575339839465,0.149453949322055,-0.125398146489166,0.0665708657718819,0.000220714677826446,-0.0771931101779111,0.204586983915781,0.0549540099687601,-0.312004475767364,-0.0885773460699131,-0.176775509864506,0.496558910629517,0.164769235245327,0.164366984173822,0.027985149210156,0.0502291747388615,0.225283542401093,0.257969007882974,-0.160669198432899,-0.0887613552678809,0.0199203492608385,-0.0567979412545722,0.0996388224727966,-0.0235997557859238,-0.300035651991378,-0.100138862184523,-0.177836982855099,-0.0290028593742671,-0.202561450770914,-0.256631049143707,-0.340830971847399,-0.312455081394498
"服务员-顾客",-0.120797130089131,-0.0685151868928103,-0.288939902704022,-0.136941795148008,-0.136981120207532,0.131602024343623,0.636347076248302,0.121710286045635,0.271437480080936,0.106027452114347,-0.0845736851978921,-0.23816731214606,0.0680138003958817,-0.191022726971927,-0.209862721482331,0.0725848023934027,0.144610001666828,0.189568453604577,0.0449536957955744,1,0.0301858084743511,0.586178650880985,0.0116144513902856,-0.234494096893584,-0.00512386083089341,0.00835428469274228,0.187026448997005,-0.149043888685209,0.120161746790355,0.0901610549160036,0.0726181370785931,0.0303998928923651,-0.192224162288466,-0.0278470021613696,-0.0368528736919702,0.0494138554213263,0.0606605223873585,-0.0622301156413204,0.578570078162256,0.449117315604199,-0.0575896878506699,0.121587330949343,0.224623771271939,0.267887461714906,-0.0190011917483144,0.0308793664820031,0.180327136990618,-0.0508398529741912,-0.126509821798393,-0.0474811763624093,-0.177990337437749,-0.0328781110457847,-0.0593435676371939,-0.137056934373498,-0.0939243933059416,-0.0535031971105239,0.434095870695467,0.120557149125202,-0.0837589839103534,-0.0439699180706334,-0.0277312062859918,-0.0703335936467661,-0.114009422707935,-0.0876193489521395,-0.226384224861274,0.0712030280421171,-0.00716630670466927,-0.20003896003389,-0.219273219421013,-0.285933974513116,-0.074510263112253,-0.23522461305115
"公公婆婆-媳妇",-0.0360167514642897,0.329301860425186,-0.252445680101473,-0.21466280071342,-0.0901366076815032,-0.108160943718601,-0.107627977156257,0.0344059037595673,-0.177775358138353,-0.256530840092585,0.400682290466275,0.194205361739458,-0.173907028833226,0.150254264713314,0.204723179659649,-0.034000821124622,-0.0590021830833722,-0.144121743302701,0.539292263326533,0.0301858084743511,1,-0.051828807635328,0.441905888360373,0.223866641925623,0.46199604005408,0.0953236133592357,-0.225875878798863,-0.0824517400560252,-0.0725647194560117,0.190151911991089,0.0847849125200436,-0.111721627617543,0.371485218208677,-0.223616698802488,0.54675961511722,-0.0975379344264048,0.592734608624074,-0.123928855093384,-0.0850256479707772,-0.0343792869864681,-0.0524053257791584,0.0906242813748174,-0.183772481240627,-0.103027353019597,-0.18126110340675,-0.121897778182917,0.109940343115762,-0.0752597407365782,-0.153591684286518,-0.198383817375812,-0.256766334221958,0.343268610307113,0.21935392848303,0.0609731477117839,-0.248449699898016,-0.1322421356968,0.0780645097501714,0.171493518854071,0.245629589692645,-0.0654941607053406,-0.000550933720812485,0.113841768344175,0.18805071382451,-0.0532657293847453,-0.204339440604951,-0.0548341998377805,-0.0954911947310288,-0.0816827660120263,-0.173070983816749,-0.227870657576036,-0.290881752558652,-0.232475066246048
"雇主-雇员",-0.185790892542535,-0.297526486746912,-0.213012487536505,-0.167624298277917,-0.14906761943913,-0.0245310684422729,0.586815471165494,-0.0498659745912666,0.2317452921304,0.184506649428144,-0.152563082188438,-0.208049807317918,0.0286615852858737,-0.225080046196807,-0.219231722079989,0.0669980879457727,-0.00461905204081955,0.368572465105447,-0.12160244969955,0.586178650880985,-0.051828807635328,1,-0.174303569694811,-0.272243731681184,-0.130066948205449,-0.00564793754876175,0.183388553205218,-0.0610644639002035,-0.156263642833714,-0.0653057765465755,-0.032224569772154,0.0725371884228233,-0.321874193406225,-0.0324849568029316,-0.198512434885285,0.0594725432317472,-0.179577703472372,-0.0176791313356291,0.676915890525543,0.578956932922463,0.0118972605325428,0.0868808678467701,0.186853318111864,0.0594941483998527,0.0386813171824071,-0.0836854681666181,0.0397048170777066,-0.22795917830354,-0.0190375377643555,-0.00913047679399156,-0.104140142421207,-0.154097649470154,-0.103383655112738,-0.179839662880963,0.0810312926809847,-0.0890598063065374,0.0915116909383306,0.0481224994585779,-0.135758129960165,0.0115691481911025,-0.0578342048058015,-0.0838038750415456,-0.204972240511222,-0.0657859554925105,-0.0543598063567953,0.0770570016688331,0.274300125809715,-0.0898466599608638,-0.212900462274618,-0.0711724440877076,-0.00326569148307342,-0.145750290730365
"继父继母-儿女",-0.0576179412872779,0.525152735025885,-0.250738776659231,-0.155418733709407,-0.0287297421579667,-0.240622817610312,-0.0704009811365959,0.0795521752928109,-0.25516956753332,-0.178500325543299,0.346939431310982,0.20708181987242,-0.18739504434608,0.184764085445324,0.398940505740922,-0.159590676943727,0.0389306336236754,-0.204866719950961,0.387694633360076,0.0116144513902856,0.441905888360373,-0.174303569694811,1,0.415655057474523,0.730255326954744,0.268585239824454,-0.293509969486647,-0.00674703038707851,-0.0284108125659969,0.246820461841227,0.196273892594127,-0.134788054927642,0.461019935667179,-0.135305821393322,0.621189103954469,-0.0779634416199903,0.541594968116679,-0.205790868434059,-0.167186738737624,-0.163175751386052,-0.0640149670384694,-0.0517878515486034,-0.225027188000889,-0.0750506987704594,-0.295084167408252,-0.264678897628577,-0.05447755955668,-0.108274290496889,-0.244951622487297,-0.190676938653855,-0.172930804393805,0.138457684684099,0.255510621409794,-0.100026083489084,-0.289465840094168,-0.158958713746322,-0.0244232693492394,0.114577516789719,0.139904693081895,-0.171347207862512,0.0654290788738373,0.28709501850664,0.352437642393822,-0.0523366064658793,-0.186030859542494,-0.114964105076412,-0.252536330541366,-0.178431630447398,-0.17835585923958,-0.251459226089142,-0.172962141594744,-0.177538275022943
"继祖父母 - 继孙",0.232007670168525,0.217770009021617,-0.00390157825635013,-0.156843064447752,-0.0377067962385835,-0.115723432332727,-0.268229470420781,-0.237428408525754,-0.266695261133185,-0.188606244725081,0.09914589840001,0.300168401814288,-0.143547119702884,0.509275250800098,0.653075808574043,-0.263655089543866,-0.225011531100382,-0.0499232408516561,0.000713064511486487,-0.234494096893584,0.223866641925623,-0.272243731681184,0.415655057474523,1,0.22958827539018,-0.13305617959276,-0.345693690825062,-0.0836936973266692,-0.141697437283558,0.172093236944529,-0.270146591846124,-0.056647985914108,0.469149490591516,0.0111155042718522,0.220186831354741,-0.225201104053991,0.319146733749884,0.182451682704342,-0.284403094026577,-0.166944979422642,-0.192295826915156,-0.240052092419095,-0.0529103065428605,-0.23610496198978,-0.272030594057716,-0.228317296982209,-0.227278714807246,-0.0867585940017389,0.191405432423536,-0.0868580261610021,-0.0487805879726586,0.208666219659486,0.209209072354865,-0.0582410738532609,-0.270893690537599,-0.304472181623706,-0.206386722595837,-0.144400464409733,0.337508573403865,-0.136755921946761,-0.198181115884303,0.226583823984925,0.290889206782081,-0.0362687661302602,-0.0121503144511611,-0.0730095901263311,-0.212203568302411,-0.0216612277044709,0.13350377873003,0.133276307522037,0.0189326698154189,-0.0316211140445276
"寄养父母 - 寄养子女",-0.0374736671500666,0.433076216129729,-0.26816079955743,-0.22279329046773,0.00415824730020566,-0.244431683314408,-0.0358621015414932,0.0286354687456702,-0.109720342272146,-0.128311743526211,0.317966210519747,0.200200618876762,-0.270793347062015,0.114262649187804,0.2109113138073,-0.18177637539624,0.00961488868175625,-0.146023324866581,0.282532820536746,-0.00512386083089341,0.46199604005408,-0.130066948205449,0.730255326954744,0.22958827539018,1,0.248160822888905,-0.165368815117254,-0.0391340059060914,-0.0236392580702618,0.0892918989587523,0.253280282269908,-0.218205858393258,0.404716619119713,-0.124673560160833,0.533018451521769,-0.062632940949925,0.513332055926038,-0.170345914560722,-0.154941066563157,-0.188094255125917,-0.0718082842228476,-0.0130623779489225,-0.132738698429347,-0.0381889805514672,-0.232081361216631,-0.177512495771798,-0.0256310599772221,-0.0508989655109287,-0.305803586725232,-0.144529113433245,-0.215308000951523,0.0964501608109833,0.273742029083621,-0.00640136212488981,-0.247820060274352,-0.244045878529205,-0.0817710787288654,0.169548468336988,0.287054139456931,-0.172880609765569,-0.00651155121175781,0.153409918723533,0.278803586975586,-0.113307102858808,-0.196817825684752,-0.201747416545621,-0.130466200855321,-0.031521154745319,-0.134138802449951,-0.244056300208884,-0.242230350113364,-0.249866756848537
"老师-学生",-0.283268740560412,0.145282782200113,-0.140204941490902,-0.054688282704812,0.122018045488095,-0.0387975969955143,0.0263723316808587,0.131999354440752,-0.125118415989241,-0.151474468340694,0.206567273951581,-0.0796433766627111,-0.0926992080465978,-0.209083553333959,-0.105822246080725,0.165186061782325,0.377077701563613,-0.266921754081888,0.131540097840931,0.00835428469274228,0.0953236133592357,-0.00564793754876175,0.268585239824454,-0.13305617959276,0.248160822888905,1,-0.0570037357406019,0.181475553994467,0.0479869561839308,-0.0487785641158065,0.641494578960815,-0.0477226187526088,-0.0275946365607002,-0.105755888241407,0.231149317193188,0.19420168025943,0.0971905086289757,-0.217348056085426,-0.0316900022079101,-0.147460516112338,-0.0191000847638316,0.0468026815858957,-0.21490939734024,0.15431703654139,-0.039129551576527,0.0506139409027686,0.166004756969915,0.0973866047542079,-0.192586335399745,-0.115409162810815,-0.175862140802804,-0.140930948685127,-0.0480420375684405,0.0642955704586224,0.0244702544876214,0.241981444322231,0.155733717787636,-0.0503398641514175,0.0114413395143914,-0.0152539024528355,0.29131898765293,0.0862259099807129,-0.030253115587877,-0.0232610859876623,-0.144646795781356,-0.146821056135005,-0.0950214563925692,-0.200440750947111,-0.254086782070727,-0.223861072780352,-0.0556746577975862,-0.0860094644973748
"假朋友之间（表面朋友，实则讨厌对方）",-0.0748751314288065,-0.264331871924018,0.0776943499544617,0.143377428751751,-0.038206883472784,0.382042657894273,0.256146268526191,-0.114932024079477,0.487039486925359,0.346465935007633,-0.137851648589157,-0.215619175998942,0.409782283350799,-0.235766287002536,-0.303058078717078,0.0577728311318715,0.0220026114568322,0.135551452706501,0.0547798958642295,0.187026448997005,-0.225875878798863,0.183388553205218,-0.293509969486647,-0.345693690825062,-0.165368815117254,-0.0570037357406019,1,0.0408237943257932,0.106462861983418,0.0102484058304771,-5.64677950527727e-05,-0.136202016595379,-0.229477250212407,-0.143680222629071,-0.211190058042965,-0.0675298935661434,-0.254591145058855,-0.0260735900254682,0.119274359155226,-0.0165228835881646,-0.0420011622626597,0.0363008368418663,0.194918559014056,0.226500695225488,0.322781141956232,0.263449815460626,0.198576496707468,-0.0199833318988885,-0.114033732466818,0.0958819149588856,-0.00756748890648755,0.0793937983821724,0.048317911298048,-0.0167261896006605,0.540566925037692,0.20951085464616,0.0864705967509058,0.0196986353481744,-0.25898158815654,-0.0759376913040209,-0.0865626082626827,-0.292947682939424,-0.310028258812733,0.0266413127983327,-0.116234860354866,0.0650933290040439,0.0172281435396698,0.0946103590260316,-0.0467051965167749,-0.077366847506015,-0.129884696403609,-0.115585181604433
"教徒之间",-0.0643888604209155,-0.135669372564821,-0.0104970043157139,0.138736259402751,0.311852703530049,-0.0482605835129832,-0.0252244865821439,-0.0792892002880068,-0.0749555886735895,0.17005735532252,-0.115782913030282,0.059451411502902,0.106584820744697,-0.197088692673675,-0.0354774552850514,-0.215955378684275,-0.0751161308386483,-0.121718482526393,-0.0290363524133125,-0.149043888685209,-0.0824517400560252,-0.0610644639002035,-0.00674703038707851,-0.0836936973266692,-0.0391340059060914,0.181475553994467,0.0408237943257932,1,-0.0608443780998565,-0.0583333670098373,0.173367605482658,0.0842328613768348,-0.0351789135328256,-0.0172130095871515,-0.0590291866545834,0.0837435775756405,-0.116909827703004,0.00792294297298167,-0.189843875421276,-0.150128917432946,-0.0664276476622082,-0.0441981110725756,-0.234534024625335,-0.0932630440562539,0.12838571131803,-0.0310335607065252,-0.0910080928265272,-0.176502109855573,-0.0170312509587345,-0.233823764174688,0.00908206737894283,-0.101896604726491,-0.0215409280349756,-0.153095308272566,0.238691350197772,0.272289180159916,-0.218706225130226,-0.107275652555675,-0.0958773165172653,-0.0743071559244654,0.597319695035414,0.184344496165246,-0.0772035878156158,0.0633952965968814,0.00758205403383475,-0.0777920141150827,0.0514512804861548,-0.052566914437739,-0.0610827906592703,-0.00472598468414885,0.090311168074393,0.0833259744051242
"童年玩伴之间",0.0845429916270836,0.137684075331471,-0.0457700799742559,0.142651866188028,0.0376403721068165,0.303812031629779,-0.0100744562377963,0.0958140632966266,0.108832971141912,-0.108950011080416,-0.0206411266466278,-0.00501951098188009,-0.162642949895714,-0.080118028175425,-0.150816101538566,0.0369518630041822,0.360019081292541,-0.17548457399811,0.0356905673859876,0.120161746790355,-0.0725647194560117,-0.156263642833714,-0.0284108125659969,-0.141697437283558,-0.0236392580702618,0.0479869561839308,0.106462861983418,-0.0608443780998565,1,0.0314422557869761,0.300981348011152,-0.020192534904489,0.0827995049362558,-0.0196678794015558,0.0248930886932047,0.0170177726263714,0.0837018759784839,0.0589416116996857,-0.0772862873014626,-0.143123880356462,-0.121778048044974,-0.0181720677033574,0.0618597188268383,0.37017573768362,0.117221804687733,0.407115083360503,0.176048947654392,0.311979371956133,-0.0679285286144614,-0.0185964755399255,-0.129477646294967,0.0794602352598186,-0.0517532392093351,0.0867805427696628,-0.0916519832364505,0.196719210456118,0.207196451830828,-0.0599369936491708,0.0625504603336059,-0.105315054733971,0.0112187510028641,-0.0564225658666889,-0.0342184710213617,-0.0304216033673976,-0.122034180292178,-0.142780091824483,-0.290269285255912,-0.208711313431369,-0.0620536455193753,-0.094271476068096,0.053859932830669,0.0515034205091052
"未婚夫-未婚妻",0.0492286015441803,0.381155515499932,-0.0894006136589351,0.156995586716711,-0.121809068962711,0.261358140176315,0.0817609136609806,-0.0447021030541149,-0.0291805982058634,0.0568507753165924,0.113850077787494,0.241911143736167,0.136310900071731,-0.00463296368500833,0.142656285018801,-0.121406361190831,0.201008431322404,-0.0431214794093746,0.401764495462113,0.0901610549160036,0.190151911991089,-0.0653057765465755,0.246820461841227,0.172093236944529,0.0892918989587523,-0.0487785641158065,0.0102484058304771,-0.0583333670098373,0.0314422557869761,1,-0.0246907227691751,-0.152023300905069,0.289764801544293,0.0151620269108093,0.115703712492792,-0.0491057847216373,0.201680187137388,0.0745853969407547,0.000509756088153986,-0.0522984001066505,-0.215845778477323,0.0315699783180261,-0.0573053538821163,0.232854908810343,0.0739985697532672,0.0189127049562955,0.13686064140111,-0.0765643674560387,-0.176131181159247,-0.0338756888530755,-0.201879646465663,0.538318460717108,0.199680785441686,-0.148219172496179,-0.0469276846795914,-0.069619509680966,0.149272392539813,0.0603334246164481,-0.173294905565274,-0.0970539208145154,-0.0771198254776832,-0.06087230463032,0.191868735498502,-0.123889753973204,-0.139136722892727,-0.0794003486058894,-0.265580992226075,-0.248146778698555,-0.296285048120938,-0.240690202032714,0.0183445823353594,-0.126841482848918
