,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Between Co-workers,73.3342614175947,76.3936930353597,63.5012322553989,38.929780713114,70.72510668344,35.8353132978133,81.8963172629839,55.5101454101454,80.3851748560082,68.183084970585,70.8731951690285,45.649202340869,32.010113035113,83.6117805034472,43.1252084335418,40.4278699695366,53.2751162417829,46.2680495430495,18.9585036876704,44.022278338945,65.6368145743146,27.6072631072631,72.269700361367,74.7365455532122,79.5717834634501,85.343190297357,68.4527065527066,62.3706824040157,82.2583987000654,77.2667667209334,82.1824155782489,71.7582671957672,47.7264351389351,1
Between sports rivals,30.3022223147223,77.4130232421899,49.2863514571848,37.2786566828234,65.8254907129907,28.2512038887039,79.535923644257,40.9943761485428,50.2394465102798,79.4763369346703,49.7355323688657,43.3741522366522,24.3734628026295,29.2085397627064,29.9501964085297,25.2713423921757,23.2620791245791,25.6370109828443,11.8840528298862,84.6098845598845,27.8608345358345,39.9771384479718,45.5060724769058,56.1744235702569,33.5012419679086,62.5811930353597,52.3535510785511,43.1039088997422,67.9894105894106,51.760458985459,63.9166020707687,29.5779262404262,35.3215571465571,2
Between romantic rivals,32.1631777173444,71.3586630961631,48.7525923150923,62.7637294803962,31.0314965898299,45.2297068672069,42.0664175330842,41.4476309184643,42.2729797979798,61.4370808204142,43.1688616938617,67.7164983164983,51.3044232002565,32.7723384640051,22.4163981080648,26.7158008658009,17.5087061087061,35.4704866121533,46.4684263267597,83.8116341991342,36.045981641815,47.4136744428411,35.1311312144646,57.1704950913284,31.6297750089417,26.0732623857624,49.4387735721069,42.3524174899175,60.3494915578249,44.6078968870635,46.4295531628865,30.0451804368471,34.5025685734019,2
Between criminal and their accomplice,61.8067688484355,51.1070885904219,59.5050204425204,40.4824519616186,40.5499576041243,30.0619197160864,29.6564241314241,43.442394334061,66.4439205855873,72.1209457209457,67.5654108237442,60.1443322109989,23.0220999679333,61.8801647426647,63.2060806477473,52.3373136123136,44.3560325476992,39.6015712682379,14.7751142376142,52.5118105659772,54.387834696168,53.8860429693763,44.1820152070152,51.8736957486957,58.8525386650387,48.0796422713089,64.4400849150849,40.7343344926678,67.349761658095,59.7139073889074,22.8537715371049,49.8857068857069,40.4483181941515,2
Between diplomats,56.6261482344816,66.3223373848374,49.2519497477831,31.0908956783957,84.3587861212861,27.2377036543703,71.1680791430791,38.6302631010964,67.5723047014714,80.2493679160346,53.6399859399859,45.9202581369248,20.1293530543531,64.9711600128267,42.5199374699375,41.4527577360911,52.415532307199,32.0563592271926,13.8103354978355,53.6869127785794,79.7156244989578,41.4016313932981,73.8509985384985,58.0056306347973,56.3967799176133,77.6304114095781,61.0010976677643,48.5603735770402,63.2436404644738,50.0163279621613,69.3834090292424,51.7704368162702,42.1987053070386,1
Principal and Teacher,76.9373561623562,32.2901738693405,58.0136081511082,34.0417070583737,82.4450150158484,31.2029835904836,75.8117081992082,45.972519301686,63.2333862125529,67.2705621538955,62.0766455766456,53.0714646464646,31.2227012185346,79.7175404842071,44.59585337502,29.910892656726,56.1424703383037,46.818570626904,14.7068702902036,26.995652958153,51.2957531665865,30.0272326438993,66.6519150602484,68.1082454582454,72.6589612547946,82.8244214119214,62.3925517383851,63.5545294211961,61.8327858869526,68.4863992488992,79.9122826247826,73.9313882105549,55.566175028675,1
Professor and Teaching Assistant,77.7501977960311,33.2952647660981,58.5849802974803,33.7978856020523,77.935785973286,32.9896776063443,73.7565775274109,47.3565419148753,64.2148618356952,64.6667821376155,60.5289553039553,53.5133457591791,31.5515532307199,81.3339947089947,38.6959014750681,31.2632876382876,57.2569865319865,47.5606521564855,15.5700617283951,24.5224607182941,45.4178872053872,26.9388708513709,62.4431125972793,65.7399584982918,72.937983621317,80.9533155116489,63.5082124665458,55.0934340351007,67.3142397725731,69.7927062135395,80.0947796031129,75.5773424106757,58.5712369420703,1
University student and Administrator,70.8851170434504,33.7415550498884,39.9232421899089,32.2867004908672,80.371674313341,28.6851742393409,75.7519907561574,43.6531625781626,53.6433588016921,56.8016511266511,61.6575281200281,46.2356040564374,29.7554814013147,75.1345638928972,33.9770522687189,34.8834976751643,63.0540925124258,40.3641634599968,14.5575877825878,28.5940275773609,46.5327701619368,28.9545394420394,59.7297854922855,58.6603274811608,60.6586782045115,68.8338567296901,53.7966968216968,45.7222118930452,53.6298864715531,58.2570415695416,76.9345068511735,66.3662852579519,68.4901963776963,1
Student and Dorm Resident assistant,65.8055772840086,38.5087900117312,42.9747296458081,36.8225709294337,72.2847981357785,27.7244959651822,73.8032824655374,43.0199212552154,52.4885758395562,61.7165881504117,61.7991751530967,41.3340704049037,26.8181314056314,55.6464601756268,44.5430581763915,40.1577414869082,68.9970346012013,29.1209995251662,16.5698878282212,37.8617747992748,52.1504509379509,28.0218024259691,50.3533921325588,58.7725458183792,51.9574592074592,60.7532321073988,52.8293586043586,37.9989522822856,52.5376942501943,61.0822745156078,75.7073317114984,55.6735324860325,60.3345023803357,1
Mentor and Mentee,79.7824732457085,32.5623568334353,64.0759361916225,39.2466601844053,79.1525702873742,34.6008801293115,72.0047649155492,47.3280678109109,59.6804098225667,67.2389998527253,57.4951708240924,64.454294625128,38.4417124542124,85.1744889369889,40.3157658699325,37.5808574141908,68.2767208100542,56.1981358148025,18.3062420604087,30.6153305028305,52.2135785510785,27.324531949532,70.4015507640508,74.7505497588831,72.8140766640767,79.328533041033,75.2687267978935,50.2431582306582,70.970309628643,68.7402361527361,82.9045173961841,80.5165710832377,74.6739151280818,1
Athletic trainer and Trainee,75.4820334712492,38.195903025805,67.7196251279585,39.741972787561,72.4911294043647,34.7759272680841,74.8082276655806,44.9255773456754,61.7422136868215,71.7921667112844,65.5005077166842,57.4560623018956,34.5698560698561,80.2840505173839,59.3654162195829,42.6171653963321,75.4837577545911,57.1208300958301,18.9248962457296,32.9387916096249,54.5813871313871,33.112489670823,59.8037949704616,71.1407882241215,74.4057829516163,85.8251973335307,77.2718719552053,50.7409920326587,72.1812824521158,74.3227297393964,83.5393580185247,79.6493836410503,68.7009377967711,1
Researcher and Research Subject,73.4447155966764,49.4308825161766,49.0733733405302,31.1762865311885,84.6424114193722,27.157037642822,64.1414478948793,37.7344557947499,56.1476257221355,75.1168585046036,69.938244417166,49.6390578557245,25.812119670453,74.4199908116575,50.4581255164588,45.1057925099592,60.5713786213786,36.5891468099801,15.9012612387612,22.8989311614312,46.9398565940233,24.5319470652804,70.8515401265401,63.4335991169325,65.7374378707712,80.8362921029588,64.9084739334739,32.9790054081721,64.2155430988764,54.9032994782995,76.053601028601,67.8165538165538,57.3560976060976,1
Between peers,67.2585257335257,83.448683941331,66.1523491396041,67.9419174688783,36.3943163952968,51.4369395310572,66.0978687253197,61.7796160629494,60.6598381828774,41.7633505927624,44.2858266279835,47.8739615322949,48.6120065120065,60.4629563337897,29.8561139477806,36.3487813112813,32.7388987555654,54.5465102798436,37.3020615187282,41.0381064922732,53.1229730146397,24.4071988196988,66.0188273146607,66.8306647056647,65.4123583206917,34.8994359036026,61.2566435108102,63.2165877332544,68.2619964911632,61.074463036963,73.9378770920438,62.1824835658169,23.5174260924261,0
Between classmates,64.014054500329,83.2959128743443,67.1067053317053,63.8930016243742,37.8126497503948,50.545193114801,72.5030385917641,64.043090424463,65.5981493270709,44.2108437858438,45.5065842835451,47.7252121335455,49.7763622180289,66.7051183384517,24.9398158939826,35.5438740272074,31.0653275736609,56.4971118387785,32.0134715593049,41.9504569504569,54.7841263674597,24.5304141845809,60.2996156621157,71.040312002812,73.0769184519185,40.5194351944352,68.9147432814099,58.3646312021312,78.5630391213725,75.8262452054119,76.0868093326427,67.0459375501042,19.1716678383345,0
Between roommates,75.2990754887814,83.8428006633889,73.6967268388837,69.3513222616164,32.7005456961339,56.3755437917203,54.0301307443464,70.5909331953449,67.961399729537,43.665709073062,48.7868170319151,66.3995095953429,55.4602095435429,63.6687867687868,36.9296422713089,41.208789667123,34.7841115674449,65.1016969141969,27.9845702137369,41.2185687769021,58.3502167585501,24.2881729381729,55.4364274614275,74.9485610068943,74.0547824089491,33.8723121014788,66.3623045164712,57.3073482073482,69.3673380631714,85.7111801778468,77.3925002466669,75.7278597945265,29.5984732859733,0
Between sorority sisters,64.9443957821409,72.5353400956342,67.675114917762,65.8790848584966,38.8412877971701,53.4539689250473,57.7723349272369,65.4767183252477,65.0959348929937,44.7675581136365,48.2522753027655,50.3714228672562,50.6956259789593,59.081806310973,26.7503017044684,36.341415991416,33.7164332580999,61.2726800976801,20.6032100615434,33.5460668960669,50.4169153377487,23.4856415189749,47.0405560488894,62.125191012691,69.1648471898472,32.9084329250996,61.4961324169657,56.0647768897769,60.4604750188084,69.5585898669232,73.8012931512932,69.4023365523366,27.9686844020177,0
Between fraternity brothers,72.4539008830675,75.0516048766049,70.9992361034028,71.7902464819132,34.7441950025283,53.8348310639977,65.1139315930983,72.1355084730085,69.5932533515867,37.5793518210185,47.2974147765814,58.4952084181251,58.1935855040022,72.1791666666667,26.5453016890517,30.744359652693,30.844127323294,70.8727513227513,16.3105158730159,31.6019425790259,42.4219992199159,22.0820148215982,47.5081772893047,73.0033350273546,85.6108898907918,37.0871623474565,76.6772537919597,70.0927015976036,76.9890692096574,77.5226954780876,72.9362177401393,83.0484795524011,30.5607584590428,0
Bride and Bridesmaid,82.5372187997188,61.0351804060137,77.4630508380508,77.4923821548822,36.3417895376229,64.3807172765506,60.7452530494197,74.2645991354325,60.7342654259321,33.8894085852419,43.9561077811078,76.3461224732058,74.6705518247185,73.1327414869081,24.1881155881156,29.7243530389364,37.8494429181929,77.6977538665039,22.41163003663,26.1747405372405,41.9171805046805,16.9623948582282,45.6306070109992,76.3786773230401,74.1686496782085,31.5056695755225,80.3816283933931,60.6736219753377,80.2307845567649,77.1383946663358,80.3503817170484,87.3565389131566,31.229944057395,0
Groom and Groomsman,84.9934627101294,63.0433711350378,77.1632626632627,78.5699858783192,35.0844035594036,59.4106154647821,59.4422948964616,73.8804884929885,59.9076053576054,33.5633739717073,43.0677749719416,74.9342702821869,73.0125110229277,72.6006223714557,24.3956713810881,29.8774581128748,37.8299620132954,77.2178724053724,22.1266008682675,23.3899216524217,40.9840337132004,15.3072776760277,44.8176381443538,76.2908909173615,74.5405408861291,30.804078637412,79.3774231759526,62.7220560122521,80.9141684477469,76.5609698126855,80.1878457326987,87.9957612920848,33.6858635191969,0
Predecessor and Successor,54.2073281656615,45.3339367422701,47.5837064170398,32.8696118696119,73.7216911175245,30.2060692394026,65.6910088368422,43.5910905452572,50.4761224886225,67.8999697833031,56.1705228413562,53.5951278659612,25.193720322887,71.4228267874101,47.1119039139872,42.394013702347,44.5202737077737,34.976945970696,17.8061228123728,41.5240333740334,49.5814874169041,26.5765584723918,60.2665148486227,56.5771830928694,57.7671317970338,74.6754235597373,54.8674477483301,43.4902097267293,46.4059072191425,46.6829590162924,66.6716696067186,57.7155785209707,63.456384963983,1
Landlord and Tenant,58.7238352696686,35.9262657095991,34.4462814962815,30.2746969080302,80.1874403374403,27.3701015034348,57.0663574080241,23.6450981117648,54.9092920967921,74.969374298541,74.9972606097606,35.9678427282594,18.4802426739927,50.3023080314747,90.687700956451,60.0001195563696,70.7862586487586,23.9020129561796,15.130696309863,47.0367953805454,66.2064755460589,31.0337004816171,62.6273786942905,59.9697244658029,50.4547903893492,61.1454105534988,54.2698650568749,50.5554469132901,58.4380964532925,46.5982598646814,67.2772070159325,58.8929672542418,57.2561918927115,1
Landlord and Housekeeper,62.7971479138146,32.8602567185901,43.5523561315228,31.6291705208372,74.8235523735524,27.663918026418,53.0926376093043,27.4251182459516,50.7848370765037,65.8522431272431,71.7927405927406,41.9765347307014,20.3268510039343,50.9001526251526,85.8714480735314,47.4283467304301,81.3832019061186,28.6060278456112,15.0256902048569,35.2144340998508,58.1161384140551,29.5688797313797,48.7360028043852,55.1540639099463,49.1751257638513,71.7811800672095,54.5705395639219,53.1811882108451,61.113465120573,58.3428526992253,66.9233798518112,66.2652601392797,54.8284103605182,1
Guest and Host,79.0244624202957,56.0537191203858,56.931986994487,57.096396350563,53.4316885275219,43.8210653543987,55.2234965651632,53.3817259900593,56.8627421960755,44.2616984866985,49.9256590631591,41.4359847714015,39.6960995794329,55.2514660493827,36.9488994030661,34.4930436847103,47.7428749491249,44.1571157237824,17.6465031881699,21.6544659815493,38.666770960521,18.4322827635328,54.4899178708002,66.8149889054301,56.8219264305049,41.2560795776482,69.877618396491,37.260786073041,69.6296421987599,68.9612426154093,74.4425208052659,67.9358802417626,41.7725775132638,1
Television host and Guest,68.9152366152366,51.2096847596848,41.977766369433,37.6376665001665,74.2934418976086,29.8806751890085,82.9630913839247,37.3605895647562,54.6329559329559,65.8370254745255,56.8135295260295,36.4187627187627,19.7766788766789,58.3955865893366,47.4584673043006,35.2445139736806,55.2684048975716,26.2694597069597,14.8653066069733,25.7371913580247,41.1817663817664,20.6742852055352,46.3242705188784,47.4244445732191,48.2689592905279,72.574536039487,61.0419883584099,25.632537379106,66.8871559449991,57.9182331466645,64.4273686190353,49.5059080443884,47.5162346458915,1
Volunteer and Organizer,83.5600561475562,51.2628362378362,60.9155332321999,42.9322395197395,75.7157296407296,33.9775761275761,77.6185175935176,55.9933631183631,59.2402999778,66.6954659537993,68.3047916589583,45.1772978564645,44.7320122778456,78.2431835911002,37.5826634784968,41.7888159679826,78.2574362366029,40.4501907814408,21.5784628951296,23.261886955637,58.0165309998643,20.7223918057251,78.638967051467,67.7278960237294,82.0439554272888,74.5900112233445,76.4411676286676,44.0792628667629,76.5805014430014,71.144063652397,87.4550705467372,77.6822931697932,46.1444644861312,1
Celebrity and Fans,74.2400903109236,35.1407421282421,47.1140880724214,59.8729207520874,48.284467692801,38.3320597612264,75.1138669972003,45.4927641802642,37.9286816578483,56.0112026862027,39.814997964998,37.1371896621897,60.0906779948447,49.1858508004341,48.0338743047076,50.1041547958215,51.6001797585131,58.6764245014245,24.4786833536834,24.0726063288563,33.3779507529508,20.5207324311491,41.4679974346641,60.6612453904121,63.4189935064935,49.9730319063652,57.4882074715408,52.0567420234087,49.8288019079686,36.0954685746352,66.762640291807,58.1486191277858,40.6295735129068,1
Celebrity and Haters,24.5848085556419,35.0572381322381,33.5731165439499,51.2584716209716,41.8620572328906,28.6970779220779,63.110975290142,36.0236239069572,26.2289483664484,51.7904593862927,38.3984219484219,38.833664021164,21.7222807285307,31.437323633157,29.2829407475241,28.722065357482,28.6936830145163,28.7862340591507,18.7373321123321,80.2095246574413,22.7967660425994,48.0070580653914,24.8598003848004,31.9108485650152,20.9310445727112,34.9691217732884,34.1575456950457,34.3298320506654,35.2471981721982,22.6609868526535,26.5230780022447,16.3922538880872,41.9969977553311,2
Native and Tourist,66.0130455963789,56.5584492667826,40.5866681158348,43.0796371838038,59.2719471886138,30.043739285406,67.3725311725312,49.830825347492,55.5285122285122,59.437890658724,61.2633420591754,37.6243657576991,33.7944605548772,59.4725698684032,52.3049671008004,55.7211241690408,63.0196157237824,28.0444368131868,21.4860966965134,28.6312025166192,46.1411121286121,22.1412384683218,64.5920675004008,50.6044171877505,49.9446428571429,38.1587161295495,44.3701639409973,29.8146504729838,47.8727613435947,59.5165544332211,67.2803852012185,49.2512626262626,45.2056297097964,1
Bully and Victim,22.475536038036,30.0716951258618,48.4304908054908,56.5278124653125,32.3217557134224,34.1156616531617,39.8972027972028,33.5440778357445,26.078704320371,49.948945961446,41.4952029452029,58.9950379867047,18.5677876136209,28.1599486161986,28.3783179012346,27.8807929724596,19.2060244539411,21.5025674942342,17.6377187627188,89.4718499864333,25.4819961674128,84.7487018382852,38.4779701779702,41.9840267756934,21.6029300945968,19.4871011704345,41.6492644700978,34.6604256854257,49.2132876382876,58.3071508738175,15.6952220618887,13.5343775052108,33.9550905884239,2
Between friends,86.3583590791924,85.6844421011088,83.0705971497638,84.1445081153415,32.3737694404361,69.7601324601325,57.9595803887471,81.4151027984361,76.4032038948706,36.6305521638855,48.4112834696168,71.2697284968118,85.2837886650387,80.6518688102021,35.3553266178266,43.1875525708859,39.1533755596256,86.7943774589608,34.2135615927283,26.361338353005,52.2314356939357,18.2970789241623,68.2360850569184,82.6018278018278,84.7315315856982,31.0712181337181,85.0919111752445,85.49775332692,78.1783690075357,80.6025172358506,85.5552890011223,89.4909090909091,33.9169893378227,0
Between Facebook Friends,64.2849912433246,70.5251447626447,51.2879640421307,66.194464640298,39.6245906870907,46.2464640297974,63.1517909559576,60.6938851272185,58.0056352598019,41.7127973877974,45.3301013801014,48.4035112264279,52.3431411952245,60.706456043956,28.7770511124678,37.1546092796093,30.518311626645,55.0197929385429,25.9289801248135,29.770584045584,38.7565544023877,20.4183540225207,41.4298380631714,52.2583132916466,61.8699575116242,27.7502204585538,57.9168510501844,56.4761964886965,53.4918791085458,36.5346841430175,69.5399811608145,58.4511904761905,37.5039802789803,0
Between a person and their social media follower,66.1843986260653,51.3733414733415,44.051517001517,54.3547743922744,48.2942554359221,38.0603481395148,68.1929929638263,47.0478993228993,43.8028277278277,55.8795564003897,47.6037781662782,37.8084274521774,43.8147486772487,55.5473392348392,45.6146138583639,44.98881003256,46.7390186202686,45.1214811423145,23.4170338149505,28.1210385293719,35.3361789445123,22.7015355786189,39.3092873176206,46.2219075677409,54.533183020683,45.0414782748116,48.6098384640051,45.4908189033189,47.0841951258618,28.1197871572872,62.3832651915985,49.4919773128106,42.6040383998717,2
Between childhood friends,82.8112493987494,85.0168450376784,74.3032307198974,81.6577040243707,25.6531725990059,59.7154300945968,68.9890231681898,73.6214726631393,64.9100048100048,26.908487654321,46.078549382716,66.944705988456,69.0889480118647,72.2835497835498,27.86200998076,35.0407577761744,35.325487012987,75.7422548901716,20.722570947571,28.6052298781465,46.8194745069745,19.3312800625301,58.2958435083435,85.421565934066,79.6145790937458,27.1021655813322,77.5648334690001,81.8019044227378,71.5164869081536,62.2281457739791,89.4766364808032,87.1205518247185,23.5352462352462,0
Between pen-friends,71.6020382395382,73.4545815295815,50.4229797979798,56.4550505050505,40.9845839345839,37.7725509058842,47.5638287638288,57.8024370691037,60.7514830848164,38.3044793169793,45.0299242424242,54.525654361071,44.7248426727593,63.6308912538079,25.5423851611352,34.3990069344236,33.1078533349367,46.0784411576078,19.6168510501844,21.0492394179894,41.2503667628668,18.8679212762546,38.3196021571022,60.993549043549,56.526973951974,30.0994810744811,65.1685693935694,50.9816527608194,51.9130901505902,30.6025844525845,79.9857600732601,60.4973578890246,38.3006749423416,0
Between friends with benefits,64.0431417348084,68.6570246111913,55.3215728715729,56.1724627224627,34.7199635241302,64.2047298380632,27.6132455507455,43.3267516434183,67.7627244668911,53.5577721661055,61.0463003046336,54.9612974987975,43.2437790604457,45.120174963925,37.0535483806317,42.4400222462722,52.2416987333654,44.7793530543531,62.1469095719096,36.5846270242104,51.1300495029662,31.536531986532,32.936451973952,54.1743369285036,54.6378256003256,26.3203788495455,70.464010989011,35.0854565187898,62.8491758241758,62.4237145570479,46.6517806267806,47.1327737077737,33.3814797856465,2
Between political allies,50.1252004168671,49.0059323392657,45.1793470418471,31.9883938592272,80.7631974506974,25.9968634760301,70.5681036556037,32.8082130832131,62.0548981882315,84.166658649992,60.4939975148308,40.314740660574,23.5707441478275,58.6696178050345,55.2132215007215,51.1274921837422,54.5055605659772,32.1086449815616,14.6784682138849,53.9475218454385,70.2522977793811,46.1823753407087,73.2064119522453,57.7044261294261,73.0480430063763,76.7335215710216,64.3552079093746,43.1602089268756,60.367904626238,46.5433641975309,63.6091473341473,47.3717016008683,50.6664173789174,1
Between romantic lovers,84.3734207150874,82.0059824434825,84.4013868847202,83.3720278178611,30.1384700176367,87.7445366362033,47.5187069103736,79.8893879268879,68.0947791406125,26.5351230559564,49.738772647106,78.3232202982203,89.3009760301427,77.4174553070387,36.9221981721982,43.2208363395863,41.9861181257015,84.6915454144621,80.2429874138208,42.9898468815136,53.3864307760141,29.0069344236011,56.2566527608194,85.0116215574549,78.5573887532221,27.0372761497762,83.6625661375661,71.1212064170398,78.5899301315968,84.4853954687288,81.8037851037851,85.356454348121,31.6224579432913,0
Between ex-lovers,39.3533269199936,53.8529661696328,40.2729417187751,45.4522727272727,46.76408329325,41.4950156325156,37.0672278338945,39.6562950937951,45.0401094276094,46.8739478114478,44.6013147346481,57.275627304794,48.289095318262,40.2163189434023,24.6477372935706,28.8448232323232,23.4388137325637,39.3443973464807,42.5731691919192,66.7061958874459,40.53479337021,36.0777857944525,33.5323921448921,45.8069732736399,36.0768501560168,22.6910154660155,36.5526234567901,31.6725919142586,32.5141517433184,29.5347052638719,51.1299094424094,31.2324769366436,30.4539190747524,2
Between life-partners,87.2786455828122,83.2208433541767,88.8959595959596,82.4539822831489,30.154347041847,83.2074033990701,60.2169472502806,82.8119428411095,67.6533289241623,28.6900412858746,52.0069264069264,84.0930916305916,92.5189434022767,88.3247214205548,46.6015261744429,46.2237113195446,46.640702661536,89.6327641494308,84.819404361071,36.560082972583,58.2696799342633,26.5541726791727,66.8462335504002,92.3284374576041,87.7827194410528,34.0299654049654,85.6100664767331,93.2877713336047,86.3618284493284,92.3607838149505,89.7390008140008,94.9655440238774,33.9621540496541,0
Between soul-mates,87.8524991983325,87.1095699054032,87.4400893859227,86.3557800224467,29.1548821548822,78.9484848484848,58.3993105659772,81.9773609106942,67.7856762065095,24.3412638287638,45.9908509700176,84.8184874539041,90.605272967773,85.2559102934103,38.3363315696649,41.8077330848164,39.5741943241943,89.3218785072952,67.9941879108546,32.0633377425044,52.9316267837101,23.485572991823,56.2354344729345,87.1998134581468,81.7405270655271,29.4538597205264,80.6909391534392,85.4955365622032,82.9582587165921,82.3136412969747,86.8601902726903,91.2312474562474,34.9840642382309,0
Between strangers,45.2070648487315,63.0545295753629,22.9773541273541,31.2215707132374,59.7384926801593,19.9874498957832,67.3706364623031,29.7249386416053,47.435477947978,56.1703945745612,51.6971741221741,24.4589125380792,15.0396464646465,23.0598805515472,31.3651414943082,43.9985950777617,38.4265211640212,12.286075036075,26.5228555395222,36.7489057239057,42.0872374539041,29.4513447971781,48.3473364598364,33.0384579926247,25.4736371653038,27.5109668109668,27.0527316818984,17.1703322911656,24.8185004810005,22.1891654641655,50.8152437069104,19.3784311367645,46.3408870450537,2
Between neighbors,64.7553059594726,71.6198226156559,45.7289562289562,50.5655198196865,45.6687425229092,32.9223147223147,66.4726992143659,53.0355995855996,68.0180688139021,50.8839464547798,51.5662140328807,46.9434223184223,35.5183481641815,52.1648829565496,27.5393117684784,37.3855800064133,37.3333072791406,38.1446208112875,22.1254890171557,37.9821849446849,50.7848805515472,24.1707351290685,64.8032186948854,61.9214426006093,55.8415083373417,26.3432760141093,54.2236331569665,59.7671877505211,50.8989838864839,71.7718634760301,69.0693302068302,56.0680054513388,47.9008437550104,2
Between church members,70.6801547218214,65.9349328140995,54.7640684932352,55.9319951653285,55.6090919882587,37.607688299355,65.2058631183631,57.3080485872153,58.2762185345519,44.269069664903,38.0160680369014,47.9888047138047,46.4017576559243,59.7248396665063,30.0307219015552,33.8926587301587,38.9594997594998,48.0996813371813,20.8072430655764,24.923867644701,37.9686387686388,22.6352693602694,51.3362233445567,56.4465588423922,71.1671115921116,33.8521324354658,62.3843734968735,59.4563892897226,68.1496412538079,56.7276835818502,69.9837562129229,66.9509960718294,51.5643578643579,0
Between fans of the same sports team,76.5956006956007,78.884073642407,55.4386536303203,63.6929231262565,34.0619292744293,43.3880207755208,76.822155313822,58.2058251933252,61.5846701138368,42.4277626694293,40.7031770698437,45.0540864999198,48.994221981722,60.9266875100208,26.0569344236011,33.891506333173,32.7173240339907,49.7793310084977,21.9713764630431,21.0519841269841,40.7262666346,22.1775372775373,43.8460798460798,57.7943081609748,76.3007134840468,34.2873196248196,66.2049342632676,55.2677990219657,72.4365840949174,53.9468634760301,69.0813632355299,66.7325777617444,45.2554413179413,0
Between fans of opposing sports teams,26.3847974556308,57.5460778419112,32.9525987900988,46.4149785399785,40.9833134458134,22.0952481160815,70.4484376734377,33.5224596391263,44.7417916959584,58.1091615174948,41.1141967600301,35.3751743626744,18.8034431617765,32.486714365881,24.3382315215649,28.6300525092192,24.3798741382075,16.9193562610229,19.4311447811448,80.3476250601251,33.0443642776976,41.3435385602052,39.4531305114639,42.3969917428251,26.0340608465608,27.8156004489338,39.1762987012987,31.1026595318262,41.1833072791406,29.750785634119,47.9634960718294,21.8961199294533,44.5120230078563,2
Superior and Subordinate,55.8504554087887,27.9868008534675,50.9123196248196,28.5896247271247,82.1598904182238,27.664199380866,68.8797057880391,37.6106684981685,58.1280657613991,77.5982119732119,69.3544104044104,52.8513468013468,25.473228314895,72.300791646625,67.0506092672759,44.4654320987654,67.7020202020202,35.9268899310566,19.3051687510021,43.685575998076,60.0240460157127,41.95449334616,64.8944885361552,65.8605379188712,60.1799262465929,88.8589225589225,63.9173440756774,58.5629449254449,66.8579966329966,65.0457712041046,62.169392336059,57.1471841430175,57.2726270642937,1
Aunt and Niece/Nephew,82.4133622550289,50.8643253351587,75.9139525597859,80.6794671378005,31.0315143190143,63.3889372972706,59.813667659501,78.2025787484121,54.5372850914518,28.4513697722031,39.7474789099789,79.6227493185826,85.8889269680936,69.0663900913901,32.0634299342633,35.2593775052108,34.2626543209877,82.8259219175886,26.9476811768478,21.8731180856181,41.6106401314735,20.2474126182459,63.2416867083534,83.3226972101972,74.67085337502,28.4086259419593,74.4344717011384,92.1983946608946,66.7285573993907,68.7533309283309,78.3382215007215,86.7887465929133,73.6548681257015,0
Uncle and Niece/Nephew,81.7291245791246,52.2494167869168,76.6500558083891,81.7460699794033,32.5974272640939,62.1341363883031,59.7207349749016,78.5852482394149,55.7762462845796,30.3556355681356,41.9613656405323,79.1981461439795,85.7394099727433,69.0342592592592,32.0282647907648,34.4946328362995,34.3576759660093,82.9025412858746,26.8006313131313,20.3716630591631,41.9060345518679,20.6757215007215,63.2307940516274,84.208645983646,77.3644721019721,30.4630050505051,74.125334696168,92.5613215488216,67.070196007696,70.3726511143178,78.0421757255091,87.1238435946769,74.7153318903319,0
Between frenemies,34.0317364734031,61.9668458085125,39.8958072791406,51.5887965429632,39.4828544911878,27.4718269384936,56.8824376241043,32.8292835251169,50.723067364734,69.581386360553,45.6088752297086,51.3783881242215,29.6516983016983,38.3184319538486,34.8826194638695,29.9266845808512,26.011419676003,29.6990194219361,18.1683594183594,78.9389001430668,39.5949192782526,47.9548288902456,33.9572412155746,46.8080915997583,30.8990071656738,30.2552620219287,47.7565678149012,39.9842722092722,47.1594168177502,39.7833916083916,32.1160299576966,20.5344988344988,29.3896550979884,2
Between half-siblings,63.6190570232237,66.5698995448996,68.0770177353511,75.9965417298751,29.5737854737855,53.8309725768059,56.4624472749473,71.4052039010372,61.1432545849213,37.7011712053379,40.3857976899644,79.4262197678864,73.4879789192289,65.6083337958338,30.6794317565151,27.5630746568247,25.6041339833006,69.4665672290672,28.1215209173543,47.293710379127,44.3097211430545,28.4474506974507,53.5006712423379,75.2518928602262,70.3596585513252,26.1238258654925,66.7039799706466,84.720979020979,64.6665997582664,69.1535288785289,77.6218596218596,69.4202991452992,33.6233078649745,0
