"","USA","UK","Australia","South Africa","Germany","Japan","Israel","CHN","HK(region)","France","Spain","Mexico","Chile","Portugal","Brazil","Russia","Egypt","Qatar","India"
"3666",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3667",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0
"3668",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3669",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3670",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3671",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3672",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3673",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3674",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3675",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3676",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3677",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3678",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3679",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3680",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3681",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"3682",1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"3683",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3684",1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"3685",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3686",1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3687",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3688",1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1
"3689",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"3690",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3691",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3692",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3693",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3694",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"3695",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
"3696",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"3697",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3698",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
"3699",1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"3700",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3701",1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"3702",1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"3703",1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3704",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3705",0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
"3706",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
"3707",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
"3708",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"3709",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3710",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"3711",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3712",1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
"3713",1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
"3714",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3715",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3716",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
"3717",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3718",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3719",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3720",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"3721",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3722",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3723",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"3724",1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"3725",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3726",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3727",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3728",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3729",1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3730",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3731",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3732",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3733",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"3734",1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3735",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3736",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
"3737",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0
"3738",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3739",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3740",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3741",1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3742",1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3743",1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
"3744",1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3745",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3746",1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"3747",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3748",1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"3749",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3750",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3751",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
"3752",1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1
"3753",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3754",1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
"3755",1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1
"3756",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3757",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0
"3758",1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1
"3759",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3760",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3761",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3762",1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1
"3763",0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
"3764",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
"3765",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3766",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3767",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3768",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3769",1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3770",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3771",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3772",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3773",1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1
"3774",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3775",0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1
"3776",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3777",0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1
"3778",0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1
"3779",1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"3780",0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"3781",0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
"3782",0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"3783",0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1
"3784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3785",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3786",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3787",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3788",0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"3789",0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"3790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3791",0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
"3792",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"3793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3794",0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
"3795",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"3796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3800",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3801",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3802",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3803",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3804",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3805",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3806",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3807",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3808",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3809",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3810",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3811",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3812",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3813",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3814",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"3815",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3816",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3817",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3818",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3819",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3820",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"3821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3822",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3823",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3824",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3825",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3826",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"3827",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"3828",1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"3829",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3830",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"3831",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"3832",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3834",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3835",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3836",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3837",0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
"3838",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"3839",1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
"3840",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3841",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3842",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3843",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3844",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3845",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3846",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3847",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3848",1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0
"3849",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3850",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"3851",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3852",0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"3853",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3854",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3855",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"3856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3857",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3858",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3859",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3860",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3861",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3862",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3863",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3864",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3865",0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
"3866",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3868",0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
"3869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"3870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3872",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3873",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3874",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3875",1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1
"3876",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3877",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"3878",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3879",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3880",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3881",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3883",0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"3884",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3886",1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
"3887",1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
"3888",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3890",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"3891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3893",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3894",1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
"3895",0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
"3896",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
"3897",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3898",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3901",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3905",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"3906",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3907",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3909",0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
"3910",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"3911",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3912",0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"3913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3915",0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1
"3916",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3917",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3918",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3919",0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"3920",0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"3921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3922",0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
"3923",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"3924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3925",0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
"3926",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"3927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3931",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3932",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3933",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3934",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3935",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3936",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3937",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3938",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3939",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3940",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3941",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3942",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3943",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3944",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3945",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"3946",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3947",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3948",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3949",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3950",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3951",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"3952",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3953",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3954",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3955",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3956",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3957",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"3958",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"3959",1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"3960",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3961",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"3962",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"3963",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3964",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3965",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3966",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3967",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3968",0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
"3969",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"3970",1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
"3971",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3972",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3973",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3974",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3975",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3976",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3977",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3978",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3979",1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0
"3980",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3981",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"3982",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3983",0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"3984",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3985",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3986",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"3987",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3988",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3989",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3990",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3991",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3992",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3993",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3994",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3995",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3996",0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
