"","暧昧对象之间","暗恋对象-暗恋者","报案人-受害者","报案人-罪犯","编辑-作者","表兄弟姐妹之间","厨师-顾客","敌人之间","恩人-受助者","青梅竹马之间","情敌之间","人 - 上帝","认识但不熟的人之间","商家-客户","上级-下级","生意伙伴之间","生意竞争对手之间","师父-徒弟","收银员-顾客","首领-反贼","叔叔婶婶-侄子侄女","双胞胎之间","谈判中对立的双方","堂兄弟姐妹之间","同父异母(或同母异父)的子女之间","继子女之间","同事之间","同学之间","搭讪的人-被搭讪的人","施害者-受害者","受害者-旁观者","房东-租户","夫妻之间","服务员-顾客","子女-父母","义父义母-义子义女","公公婆婆-媳妇","雇主-保镖","雇主-雇员","官员-行贿者","冠军-亚军","黑帮老大-小弟","继父继母-儿女","继祖父母 - 继孙","寄养父母 - 寄养子女","老师-学生","家教-学生","假朋友之间（表面朋友，实则讨厌对方）","教徒之间","童年玩伴之间","外地人-本地人","外公外婆-外孙/外孙女","未婚夫-未婚妻","校友之间","校长-老师","亲兄弟姐妹之间","演员-编剧","演员-观众","演奏家 - 听众","爷爷奶奶-孙子女","主治医生-病人","姨父姨妈-侄子侄女","见义勇为者-受助者","金主 - 援交男/女","经理-老板","经理-员工","捐款人-受惠者","军官-部下","考官-考生","老师-家长","老乡之间","邻居之间","旅伴之间","卖家-买家","陌生人之间","玩伴之间","朋友之间","老朋友之间","挚友之间","知己之间","乞丐-路人","前任官员-现任官员","狱警-囚犯","原告-被告","原配-第三者","出轨者-小三","远房亲戚之间","岳父岳母-女婿","战友之间","政府官员-老百姓","政治对手之间","政治盟友之间","中介-客户","忠臣-反贼","主人-客人","主人-仆人","保姆-雇主","保姆-小孩","主职-副职","宗教领袖 - 信徒","祖先-后代","居委会-居民","远房表兄弟姐妹之间","君臣之间","债主-欠债人","亲家之间","律师-法官","律师-委托人","警察-老百姓","嫌疑人-警察","罪犯 - 人质","罪犯-被害人亲属","罪犯-旁观者","小偷-失主","罪犯-受害人","法官-检察官","犯罪同伙之间","赌徒之间","作家-读者","作家-评论家"
"夫妻之间",0.727380788926597,0.239044905993586,-0.40450290347079,-0.567679000106685,-0.230292345585592,0.760814528463798,-0.470710265054579,-0.560828993056743,0.527283059384219,0.896519200342641,-0.359602672308419,-0.116472332039397,-0.448411246360832,-0.489921878391878,-0.291121800692996,-0.16760752155653,-0.582179520492417,0.52653187883228,-0.576145508513799,-0.66433949784874,0.678343137712563,0.880674943936191,-0.497003903693283,0.727035634942753,0.739116526160716,0.672625739042928,0.252277950799778,0.741574012538982,-0.338125747855126,-0.521237752858154,-0.514878523198716,-0.508441264055531,1,-0.504150117374084,0.801033672634828,0.614954191083202,0.647879781320805,-0.226780611650995,-0.359468804120619,-0.492693320006853,-0.534320888030408,-0.424057542564925,0.530070177169841,0.550751123668942,0.636818091142311,0.35111343400996,0.00778785342777935,-0.576957224607847,0.267172590186359,0.782037045627586,-0.598681836281138,0.748231226576943,0.951878217670556,0.390578790131108,0.142484929820308,0.869653955086866,-0.139817379799684,-0.596250381461906,-0.180581970226213,0.748937290266623,-0.0288218212687399,0.567712707291069,0.167775761958978,-0.406127279966365,-0.224086241763651,-0.255254810120191,0.0548657372372595,0.170589808663472,-0.542266497428605,0.252155064494022,0.443767186641273,0.429388061912884,0.748360809856475,-0.461318979978217,-0.647863176547302,0.840662634844788,0.822479051004122,0.801344633313007,0.827301543677957,0.850713841473719,-0.607055516604333,-0.609993237358365,-0.594797704199995,-0.501223436379165,-0.355969885525306,0.152364397474832,0.0656404524834033,0.623218291942357,0.821954640619622,0.0285446571282698,-0.512409636012314,0.00878980604392252,-0.496548105561254,-0.622357776909583,0.383280240856432,-0.412463455297646,-0.314751955180614,-0.0521037961404411,-0.45993860646833,0.102468916237823,0.458053957081692,0.092011158639831,0.483678372959509,-0.0617805788817495,-0.616899092578999,0.821094221897813,-0.404018844977518,-0.150430707184791,0.109511620477882,-0.609569183119644,-0.624469493938408,-0.56347419844295,-0.650941205580809,-0.639522500705228,-0.505540645039245,-0.0393080110847259,-0.193743541443164,-0.599442006389757,-0.301210206216914,-0.567364671251296
"服务员-顾客",-0.518495651343472,-0.438750568745221,-0.066444319245847,0.0596471096025781,0.462555752121904,-0.716607050983571,0.916988910452818,-0.0361991078759168,-0.353523598526365,-0.576384642719399,-0.150894290979067,-0.482339608310359,-0.00505873719901434,0.852475196696524,0.409552808095686,0.568389582832156,0.334600771272599,-0.479534444415875,0.927524790573676,0.0309922916112,-0.750094026070493,-0.585751380744516,0.405926086241972,-0.73854120712723,-0.786316570136068,-0.784037782132586,0.0557152143334966,-0.398832188475384,-0.0190955477864979,0.00960828057348215,-0.0650351391177191,0.766579213882434,-0.504150117374084,1,-0.673891783501313,-0.741710848027297,-0.686075264476434,0.550597083220889,0.705746779173389,0.281563345170651,0.107955082440405,0.0741739534761817,-0.669742593973361,-0.712281646115082,-0.656288422420983,-0.163833557280705,0.454332381617119,0.107082541486183,-0.49893917525715,-0.628374375889288,0.251200258736754,-0.683262289314464,-0.567768375239371,-0.338507970443099,0.0602844354794404,-0.660692523216243,0.536907666491595,0.632762059761644,0.650051295489315,-0.612449073856225,0.618758209720607,-0.774966105147967,-0.235703494512253,0.358974078116159,0.527165761290822,0.540091900526701,-0.0474747768476823,-0.301901068626792,0.309199343255596,0.0819147068223089,-0.534796207153594,-0.353930047613491,-0.426335044954567,0.819308910904078,0.187108587363566,-0.587453746830485,-0.598897047892585,-0.605955577671624,-0.579961634536831,-0.62582100387785,0.233505613613205,0.0222248200948103,0.112221406340111,0.2322823460304,-0.156746923092712,-0.206170778064864,-0.456991642226865,-0.714566591680429,-0.483618066513476,0.0370567945419496,0.0754112728993209,0.184210662196026,0.815961192140649,0.0423964559600834,-0.146701983229088,0.381269578687458,0.608905502795314,0.453632872757938,0.416389647286965,-0.492062484966306,-0.701627910335425,0.285179914201055,-0.641151894621375,0.086433182766517,0.347315062677694,-0.689502888395615,0.422823722213879,0.704593370807651,-0.0579643580479488,0.141566685829142,0.195427173366556,-0.052622600990208,0.0691455610470397,0.17557208529726,0.00371037192078854,0.0865207460112313,0.162357721985036,0.324352019480797,0.204651322002655,0.0622946558242281
"子女-父母",0.565682153378508,0.283157172108828,-0.26372334626216,-0.420929302149513,-0.412483617330983,0.715605050143664,-0.638767534288048,-0.466384702442025,0.661557657638721,0.775548472135627,-0.3294526652755,0.257734666810453,-0.411097118773798,-0.637016524660946,-0.226604385180751,-0.399268292564647,-0.620734862076409,0.752015024205478,-0.704010277084369,-0.449943559999245,0.930695825556882,0.754303938157396,-0.653427494066609,0.641602886164683,0.687268113120476,0.74862040476891,-0.13934667413419,0.488686586097022,-0.322270075565863,-0.379082725514674,-0.342418160090581,-0.584001161606652,0.801033672634828,-0.673891783501313,1,0.901153040741407,0.91502188699405,-0.275619566771515,-0.39225827091248,-0.471799551883583,-0.438651934622047,-0.256683192625532,0.863593024418799,0.882834925863373,0.92323616352126,0.548108213400419,-0.0102743779421378,-0.569355135743067,0.273227798677734,0.641626295759789,-0.547305863707221,0.970231573903539,0.780938082890886,0.134762313052551,0.199496278841117,0.803686575372986,-0.301430604484493,-0.668248129856148,-0.268342862443459,0.975402941720263,-0.192158791813037,0.875438859536186,0.218201518434495,-0.402143181542725,-0.291848947810876,-0.341010928743961,0.218140370644333,0.407429535361366,-0.319531626790678,0.0902374058460619,0.419540050793439,0.333359369319204,0.493695812430045,-0.689864438682209,-0.574053080682092,0.672455745516542,0.683449259307296,0.672575167934779,0.684920925949845,0.691224914711399,-0.422080566832635,-0.482325994468881,-0.405848199155183,-0.503504636170115,-0.24545857615932,0.102491939279316,0.266692879593635,0.906500540548612,0.671212377139547,0.128477530009279,-0.534558461976662,-0.261506478539032,-0.680021995546293,-0.499096029774579,0.309370657570851,-0.267326789140848,-0.350826193485225,0.0527922203478279,-0.398523464274491,0.377257355491005,0.8154294104162,0.0200692095416692,0.481830122637198,0.0960930664614427,-0.514665519330362,0.688293865912305,-0.41584619377626,-0.404812176453469,0.212744079539773,-0.441788891460988,-0.482727794624611,-0.382169924137881,-0.475882920510106,-0.471032048133164,-0.358608472583039,-0.0712960385177366,-0.36374497300803,-0.609115091129883,-0.335800369575982,-0.545059529010329
"义父义母-义子义女",0.503347091035146,0.30417711178158,-0.255518988014734,-0.414870869090334,-0.420762530352568,0.725045908335623,-0.704118822830232,-0.373710777774623,0.670231667860161,0.691392480629584,-0.244013901573543,0.442893547741447,-0.246685650931652,-0.695122816209384,-0.278807563865687,-0.476322892617687,-0.639040094292131,0.790464606865363,-0.784403539820545,-0.350954606543669,0.917788231615699,0.695481100089531,-0.691505636829011,0.6867270110769,0.638723525296328,0.74744387873011,-0.194780614942441,0.46174958575665,-0.240650020993889,-0.331609172483149,-0.225441156566406,-0.652242503332835,0.614954191083202,-0.741710848027297,0.901153040741407,1,0.906190331755919,-0.283516922368722,-0.498079374664884,-0.375187381320387,-0.394843776802974,-0.121024965114791,0.926669275436492,0.954664067504761,0.929125168474423,0.502368642442577,-0.0557488330505237,-0.428259038539021,0.431499365539055,0.666511185414695,-0.449196141163584,0.919602346763894,0.641513660670082,0.20258058053019,0.140258347124077,0.735568013733672,-0.393767758695546,-0.617237245609609,-0.285542431512775,0.894057269473004,-0.336798742194865,0.908223099329449,0.213321581098705,-0.372946093938609,-0.384663909504224,-0.412084186810676,0.253797396776035,0.37779111720359,-0.328359689619381,0.0197407921687249,0.516992957007987,0.401787443168633,0.456830600322353,-0.741189821045909,-0.440328122754655,0.666566314142664,0.664642796159602,0.691892647513753,0.689908386438654,0.6795897040397,-0.263793469779945,-0.364072018224779,-0.405418019886077,-0.534959739471606,-0.161689253466249,0.12846436157356,0.410944196051227,0.92895528997826,0.639619403191223,0.0955761122173066,-0.514009636398017,-0.307931608661026,-0.732702208495898,-0.424034510094922,0.358379650441794,-0.208661815590134,-0.424656600215738,0.00906624906838794,-0.419259430460824,0.557665729975162,0.817396061354504,-0.0573081107481143,0.570623075617635,0.0670288753155575,-0.487010041335717,0.691238164662977,-0.516333690396286,-0.513667220143418,0.150465804061379,-0.448380391748536,-0.447607802505724,-0.309022094171209,-0.356321846115457,-0.413306369998272,-0.307586397903373,-0.156905261855191,-0.302727365098673,-0.534803870206458,-0.218692592239336,-0.401415106808102
"公公婆婆-媳妇",0.450901740593167,0.190899894814985,-0.189346796036011,-0.316653335666044,-0.409369807311712,0.621496157288838,-0.705179738949535,-0.323557305061911,0.564759147673545,0.611690703419076,-0.223427509298294,0.288210220888853,-0.357482894501762,-0.638801182642639,-0.141994299044516,-0.381822902902076,-0.521813531200286,0.763563163835509,-0.757967078109909,-0.293959720886064,0.854057856749705,0.639760792418659,-0.540507512965817,0.564765980699774,0.593911194602068,0.758755368598979,-0.157691718185088,0.404821312246755,-0.31558134088201,-0.264697017245998,-0.262049656195405,-0.586235075227448,0.647879781320805,-0.686075264476434,0.91502188699405,0.906190331755919,1,-0.314100965206369,-0.34165523007293,-0.403651033119272,-0.373830307946231,-0.120692757081276,0.921753024871053,0.852551851582706,0.893024478575804,0.517474433815933,-0.0329617833288346,-0.43601925767749,0.310103643984753,0.527756349947544,-0.441204700714237,0.883083577353161,0.611301008602869,0.113416005521043,0.181517990746555,0.684988355999156,-0.297681839650635,-0.671578523982377,-0.34402449549971,0.880694991336592,-0.265757205979918,0.822435130870074,0.125464766769878,-0.3809397020573,-0.260125498895324,-0.272041898452576,0.111743790617188,0.395029410494828,-0.319471038350338,-0.0123835926782433,0.363880255434873,0.357309429409176,0.406289777988017,-0.691132449075651,-0.508425469056798,0.581542616038703,0.592407166698205,0.58805269837122,0.576445658599975,0.595775015939603,-0.388084888487409,-0.40900047973972,-0.293087626960881,-0.40512780226273,-0.136853436390443,0.10587043121476,0.312631917720164,0.889420740250563,0.560870931310837,0.128249742208422,-0.380918187582414,-0.246506218766447,-0.67455103817126,-0.374044263096537,0.233003488241963,-0.176126231813624,-0.353429903219596,0.0299521201139221,-0.318445075322264,0.374999144612764,0.768618503295273,0.041872603595089,0.397443269531587,0.179046068436444,-0.404636931036471,0.608500969508752,-0.418866981930251,-0.470439684017989,0.126426370745649,-0.328083362734715,-0.37425153085197,-0.251307174476923,-0.384720380570938,-0.374330616491029,-0.232835492726627,-0.136604829231239,-0.29899788699337,-0.525491765765661,-0.33939458386757,-0.460653332106815
"雇主-保镖",-0.186270187951929,-0.405620039114654,-0.438714868751946,-0.385802625971602,0.575624374066697,-0.484557939948778,0.568335512674065,-0.367656755702146,-0.0367803221478253,-0.341733954530098,-0.508124582876143,-0.520270336678433,-0.483327945092332,0.551682990165029,0.660762748717532,0.602907144075015,-0.0612652958545902,0.143724615395001,0.433687988455318,-0.230068481172468,-0.317457228223409,-0.315322657221971,-0.0194672075826182,-0.498642319686457,-0.627380128034916,-0.580899570707749,0.120217847049842,-0.290055462599659,-0.454953579760456,-0.287042196805666,-0.529273608596116,0.543490203293027,-0.226780611650995,0.550597083220889,-0.275619566771515,-0.283516922368722,-0.314100965206369,1,0.726581464756981,0.453410490248923,-0.229009693366546,0.385488232670057,-0.208186495854969,-0.313575659803799,-0.184588625583388,0.228934370581599,0.773454437597319,-0.250972965998852,-0.196357221848368,-0.408069229592824,-0.38594887322024,-0.29472073784969,-0.292509145160029,-0.486566693185056,0.399658109552721,-0.299244836724006,0.720308755273497,0.106067832432617,0.323002933693562,-0.256945474374991,0.691767175990801,-0.408223370462167,-0.552382260582394,0.345739848676313,0.755166421830565,0.701213854528161,-0.0556441992194223,0.203190052438277,0.00137904086674486,0.103385701523888,-0.439279170356817,-0.425371232322262,-0.216734180769796,0.44277278371554,-0.359015673295617,-0.292806188157917,-0.321106573955656,-0.304536292335517,-0.326222385738409,-0.23548836228132,-0.277545339624163,-0.255038161197951,-0.139620238325603,-0.274707719859535,-0.348050989264012,-0.0843170139971239,-0.580794751098128,-0.296560680826799,-0.209012776936143,-0.00310696515332513,-0.209267585689775,0.32485991449301,0.59690452601052,-0.222160439246018,0.0602003538205386,0.725473059755533,0.817425695233227,0.620395627512223,0.584842770933431,-0.0433147334999351,-0.39629068755303,0.231725335244417,-0.614182668737477,0.566489298461162,0.165354136858844,-0.402567177988257,0.174681099297919,0.761810610252727,-0.0898712844086065,-0.176623824775573,-0.120334853013025,-0.377750411531181,-0.380173197619433,-0.189255100328213,-0.307191444219303,0.155138394280557,0.385168202086906,-0.0271050897581514,-0.117863866322306,-0.28754015393021
"雇主-雇员",-0.516288464265306,-0.674950999658703,-0.291168770020211,-0.140610926115228,0.671109148669116,-0.617913942770973,0.675943200970474,-0.235429309327683,-0.165775724739241,-0.562091296015693,-0.482812937364792,-0.621314354567274,-0.445786768522997,0.771473983343312,0.827552589086226,0.797520399518812,0.191464060376073,-0.035747866905184,0.594566349386701,-0.0519035146021023,-0.500873397975412,-0.488101658544409,0.252560970721908,-0.679516423024431,-0.745471851056588,-0.694894704914086,0.133985538167713,-0.365235250784525,-0.464861722926869,-0.173740885148726,-0.413178416169967,0.757504448638131,-0.359468804120619,0.705746779173389,-0.39225827091248,-0.498079374664884,-0.34165523007293,0.726581464756981,1,0.383945897511319,-0.176017636569059,0.286306983545945,-0.326588700645228,-0.504406882950972,-0.390697864211477,0.232659960450272,0.71073855776272,-0.208527277745496,-0.439382247790013,-0.610175350162977,-0.16523541434547,-0.42423480756537,-0.494953122695595,-0.558585819499631,0.451463251864743,-0.461140758932533,0.753749934127056,0.310840085349459,0.283433017697257,-0.352914221529954,0.720032120719832,-0.582826353088103,-0.538584089184904,0.233407600063237,0.894403743840438,0.853716721118115,-0.102064058962405,0.170729227811994,0.0349415981957102,0.157187264889626,-0.557955959016463,-0.378589927658903,-0.461364023840941,0.656319484674209,-0.252197620033937,-0.521341691469001,-0.494660564825331,-0.494059342811843,-0.539176437068931,-0.497167844333665,-0.235073672399218,-0.168437015483711,0.0394993513155234,0.048702737116814,-0.371424177568351,-0.313339884731897,-0.549351935797015,-0.36584703263425,-0.383068645528518,0.235651585524673,-0.00117666717588383,0.471488214910939,0.798008036828993,-0.106985103680022,-0.206250553253306,0.615841038867596,0.867280617827006,0.569547257477247,0.643644586991793,-0.314273574671346,-0.489043302958121,0.516629500916656,-0.749247514999805,0.628127131908987,0.365200386616655,-0.567650234728819,0.355311804564794,0.768071634782563,0.0204417229056796,0.0440328622808407,0.0511463550981021,-0.206716437359579,-0.290931847721922,-0.0465000273861498,-0.161876636304585,0.175690209164605,0.236000124600223,0.0126237947917813,-0.0530317023366031,-0.165384187043714
"官员-行贿者",-0.0261936860241483,0.00913379211236515,0.228164028279448,0.227180190756267,0.247755573366828,-0.590352982122736,0.282848311189859,0.390372712863988,-0.31000054832278,-0.532569042095421,0.247685298045508,-0.136928780145372,0.152992270262217,0.3320176697073,0.275269307357131,0.347593983343693,0.439006709274254,-0.359434183621988,0.205852892440349,0.462320218590574,-0.419009273292981,-0.545201970807484,0.290643779177779,-0.480384951858055,-0.42778388341811,-0.398730618278285,-0.211463364309948,-0.558326240997871,0.255882388379,0.43066174226652,0.221027532801799,0.517226450456371,-0.492693320006853,0.281563345170651,-0.471799551883583,-0.375187381320387,-0.403651033119272,0.453410490248923,0.383945897511319,1,-0.120356641719544,0.758778920024055,-0.24067992497866,-0.400183329974546,-0.427165942930907,-0.455771896934056,0.0641014406841169,0.540712803292138,-0.207478203766197,-0.512005886244515,0.210944452166344,-0.507836730567992,-0.445151334822088,-0.493441082285719,-0.304834362451778,-0.481993579908281,0.18491363306199,0.119281958536458,-0.105691726781239,-0.487975294691368,0.0466296450179224,-0.391476613482625,-0.556122815544821,0.809354365536072,0.286059409990357,0.260997017454663,-0.150324380325931,-0.308826230391391,-0.131725393918875,-0.466202169516015,-0.31653683058835,-0.38533159020183,-0.255463933734403,0.420408603668533,0.281353135506014,-0.490255236061945,-0.457328521971102,-0.495807849447577,-0.561570580257132,-0.430258281905238,0.194477416640272,0.114489529580627,0.197893826632781,0.239777027328242,0.455802865353722,0.50559074731783,-0.130218181228528,-0.407425364875808,-0.642678479081143,-0.444386821180709,0.318778550827072,0.203621631219823,0.443109188412067,0.445743150000019,-0.168183453434486,0.641629829455296,0.39982124332048,-0.00495904279272688,0.195349657159612,-0.139041042561418,-0.362803903002551,-0.317657022477022,-0.359134919155998,0.197815031472097,0.709234998427354,-0.474470535995722,-0.100153116886511,0.245644051410928,-0.621078304596461,0.197028885981804,0.563968505896291,0.355618244525878,0.302319869113484,0.495067156554247,0.44125513949705,-0.359378416220771,0.830418993312288,0.624681633554241,-0.0841810102101824,-0.0167145813940702
"冠军-亚军",-0.509796829420486,-0.0162393274327764,0.544405494612776,0.711690712550788,-0.207453432261648,-0.40673561440415,-0.00277206924284291,0.575135372214717,-0.463525215144673,-0.477148828734217,0.588988240113129,0.194305829059026,0.362226228576321,0.0353267899279784,-0.109321340613924,-0.294739705561379,0.506850032228906,-0.450442772931085,0.248893841182264,0.592794257664106,-0.418907463982385,-0.488313667799589,0.504195607414547,-0.408484575587295,-0.210442548524285,-0.202809506468968,-0.109232407438275,-0.391549505084394,0.393276226219019,0.536107814111577,0.52254238907671,-0.0950943216942909,-0.534320888030408,0.107955082440405,-0.438651934622047,-0.394843776802974,-0.373830307946231,-0.229009693366546,-0.176017636569059,-0.120356641719544,1,-0.078942101078821,-0.404680108096402,-0.296811552725987,-0.398921598717933,-0.303206809654303,-0.358184126771479,0.432368321904465,-0.141968863893838,-0.4121265800841,0.49234308504852,-0.44542135032878,-0.501499036762842,-0.0252907337393412,-0.182109800683715,-0.541643276025899,-0.1646277545291,0.216676781059809,0.0584379697065087,-0.465413423011399,-0.27093585353486,-0.30863284560359,0.197277179722554,0.00181285068028013,-0.166954652519625,-0.0855858696324698,-0.174337117667398,-0.0628938143994272,0.707125873233741,-0.245659685282648,-0.433203973734726,-0.414249982275108,-0.471377032410648,-0.033180957013573,0.485657642492786,-0.489065257810799,-0.563526136720058,-0.533208056460658,-0.43886355022349,-0.544437680057718,0.450048174345483,0.679826300459146,0.659357635721083,0.622079567317796,0.397208803929734,-0.174029186772372,-0.0809155342199478,-0.458039762230533,-0.424992669830297,-0.0760717382468797,0.661983683469979,-0.207041696609652,-0.0243239549759326,0.626149754860054,-0.417456887121783,-0.225363219478395,-0.208530667601694,-0.314365494642118,0.36901680610087,-0.0524526921164207,-0.248722456518613,-0.327003274838872,-0.220572153969589,-0.191774692928407,0.203071420057637,-0.495501073695872,0.535755066149546,-0.223616486896812,-0.016979647926521,0.787637764436711,0.538293534558999,0.589975423469881,0.647872987758602,0.548354159458324,0.576450176180953,0.25666396687384,-0.178007935288841,0.415363662935217,0.114063194118503,0.599716060927189
"黑帮老大-小弟",-0.0106907692371779,0.0309838461801619,0.185458301054763,0.223597007583501,0.0097938455147989,-0.429873910877597,-0.00312331519250017,0.40772392900394,-0.337435659921915,-0.389085141183491,0.239667154130154,0.0148304483840692,-0.0605547131825677,-0.0283574695798559,0.392587485584237,0.114025583320883,0.300490297951616,-0.000741923037696735,-0.0311097025528905,0.493357261249236,-0.184876116083371,-0.400449781324609,0.0535974856563831,-0.379600298449536,-0.364639493085831,-0.249976296544181,-0.212152542228279,-0.477357300427387,0.186423349844147,0.447701360721678,0.185852101908921,0.130286825693707,-0.424057542564925,0.0741739534761817,-0.256683192625532,-0.121024965114791,-0.120692757081276,0.385488232670057,0.286306983545945,0.758778920024055,-0.078942101078821,1,0.0289771359220292,-0.166808722345403,-0.14728478319463,-0.195108601199321,0.0807243928612369,0.375285287822162,0.145375058288279,-0.411085252772042,-0.024210141841562,-0.286398114429436,-0.372904225905064,-0.441979095635347,-0.190457543529539,-0.399219232034071,0.167361664332295,-0.0836960935173262,-0.150428026289343,-0.291201753411263,-0.117839921933146,-0.177348185409959,-0.494106744505975,0.6108218711745,0.23651950653608,0.230210393872756,-0.298399928641397,0.0276536212818109,-0.0187984844550182,-0.468646111655133,-0.338451668859178,-0.412583909588464,-0.275379644289913,0.0116313501050314,0.0580835325850409,-0.343094740271913,-0.380352369239994,-0.400144458524337,-0.404083202244894,-0.347761360844418,0.116344086557459,-0.0354796028666326,0.291810826170856,0.161098707936156,0.39498311208804,0.392803347190146,-0.188357951847751,-0.231779766843326,-0.451792163179175,-0.373726002788795,0.314295773930568,-0.0426745194263819,0.106660492859934,0.392568191611517,-0.253255525756806,0.703034897100826,0.218466189914527,0.0355725351824809,0.186913351398622,0.236976546512021,-0.180907055420529,-0.262431469198756,-0.337072727449613,0.39041796165889,0.545290694143114,-0.444972989052263,-0.172345531088903,0.0258064416738787,-0.452548940186797,0.255035421125274,0.487771339310041,0.350895954349073,0.281543225028701,0.44599265302798,0.434119978844193,-0.328477757494742,0.666992749153761,0.491107970307706,-0.246039193594856,-0.114881296182287
"继父继母-儿女",0.452666249729835,0.303740876196149,-0.158653983566885,-0.296642811179114,-0.41055818359467,0.615206104784642,-0.639978317951885,-0.271718485232752,0.668373008213982,0.562026190531642,-0.197050972697933,0.406084934853267,-0.27493041801016,-0.628110749469939,-0.167093420008157,-0.370654541243924,-0.511620576247928,0.768453436628093,-0.751099147035243,-0.230977976185139,0.869723111560132,0.6069140924738,-0.630547477410176,0.562447846400424,0.579638324786145,0.726980284533641,-0.31216208666203,0.310560733741625,-0.275721819281975,-0.194097045313172,-0.195510559807325,-0.524725045601243,0.530070177169841,-0.669742593973361,0.863593024418799,0.926669275436492,0.921753024871053,-0.208186495854969,-0.326588700645228,-0.24067992497866,-0.404680108096402,0.0289771359220292,1,0.907026934063637,0.913485785374055,0.448061666338622,-0.0293666090415696,-0.36559963004221,0.276702505089808,0.514041869446623,-0.442813386882735,0.854240425220966,0.548675486018909,0.0308263117698135,0.109642442321487,0.676274726959646,-0.344609160070447,-0.629139605788614,-0.324695221323952,0.854530425887972,-0.283462012048716,0.840809955980177,0.12117117589746,-0.27408738454808,-0.270978282170335,-0.312065046698482,0.276819754568448,0.375597677002441,-0.296646300047739,-0.167032772265087,0.384422931383366,0.319732562065691,0.368683074526747,-0.701112013587724,-0.445365753569036,0.527831717234078,0.53856980434597,0.57393868923643,0.550899052202206,0.575818193818522,-0.264629365720663,-0.421032976460684,-0.293131742553778,-0.434292314234779,-0.090702163632445,0.169734028499637,0.367485943360576,0.898604714670851,0.503901752058854,0.0521921934806916,-0.424717184403447,-0.282538630740406,-0.672250050116333,-0.326342234372003,0.235151412633675,-0.0350311849502758,-0.315820651180478,0.120327100113124,-0.337399325888574,0.466055241540991,0.795415505835764,-0.0125015665192062,0.435293948355419,0.181697590148091,-0.321864962129207,0.57522628478872,-0.516930622832553,-0.472724599683688,0.0823402413976451,-0.357863806497217,-0.29765091828563,-0.192677747972013,-0.310747597386339,-0.278955572485543,-0.189790657319568,-0.256905643676692,-0.204670481270578,-0.419348242374998,-0.326686921775951,-0.508514774065684
"继祖父母 - 继孙",0.434016937322661,0.373114641928026,-0.156466948630953,-0.315100657042552,-0.496190777522624,0.709788221182749,-0.668281089315426,-0.324239566052222,0.66870400161838,0.633964238202307,-0.19550702397045,0.524725023553325,-0.150360068741128,-0.685198314663839,-0.308293219863321,-0.545065428243993,-0.616874595717877,0.714328191322566,-0.741351990115651,-0.269098247570844,0.930143036380576,0.637711254333117,-0.699529141387753,0.637713594302775,0.667071935425499,0.752621520073369,-0.290499685279136,0.378302742858276,-0.166241916658058,-0.246585835513748,-0.129427697970962,-0.627260449376729,0.550751123668942,-0.712281646115082,0.882834925863373,0.954664067504761,0.852551851582706,-0.313575659803799,-0.504406882950972,-0.400183329974546,-0.296811552725987,-0.166808722345403,0.907026934063637,1,0.937724084259539,0.449947653204581,-0.108895339331846,-0.380979644100841,0.34907111330419,0.587024783377167,-0.348557716274214,0.925144484772562,0.587108937991658,0.158173784209612,0.11149991206629,0.690424774179367,-0.438249282737082,-0.558190873922421,-0.288370978887884,0.893576778278454,-0.371024898280158,0.937742395063851,0.260257102836665,-0.353269546372042,-0.439604245391703,-0.454497973089565,0.30624707300671,0.378776473582086,-0.205572313511228,-0.0693870552918369,0.518713871117805,0.377545787940235,0.367045548638718,-0.755672151459432,-0.327777285189676,0.555613745608493,0.564190585422189,0.618390876319846,0.606153880337832,0.581732526870831,-0.134643887981551,-0.270786477935727,-0.311593041729885,-0.481421006250072,-0.0922534397716949,0.11223546584201,0.473082129538603,0.931613339802883,0.546205325340628,0.112417176165997,-0.522834026605288,-0.420576813986777,-0.751063977278333,-0.357348118892161,0.27197400443746,-0.185146387098814,-0.43744382672814,0.0575627127177567,-0.41245607448881,0.532272110101284,0.874346478408498,-0.103096142506473,0.567351470689144,-0.00835283650168011,-0.456104518095493,0.6327032171398,-0.46215824091416,-0.564645108458404,0.206524389342279,-0.385623162853042,-0.358823091722075,-0.217058853091622,-0.232824118735754,-0.323373020766336,-0.232667057003746,-0.169345550853249,-0.401310084959088,-0.498126920523399,-0.207778745332972,-0.381892252813699
