"","V1","V2"
"customer and businessman",-0.00513000166516499,0.0011917725431249
"fiance and fiancee",-0.000584790840613994,0.000831310765477814
"facebook friends",-0.00352801941111452,-0.00495098289522978
"drug dealer and addict",0.000581495299130037,-0.000230198147391466
"police officer and civilian",-0.00328656551727756,0.00497016480514591
"cousins",0.00109029892647814,0.00113676760800978
"mother and infant",0.00330543422608419,-0.00550267799601692
"landlord and tenant",-0.00253641594993119,-0.00394546969686885
"director and performer",-0.000612302730751254,-0.0076162027133916
"native and tourist",-0.00320683084670024,-0.00331843295554606
"owner and manager",-0.00647419709849897,0.00326176173104679
"customer and server",-0.0038581906597613,0.00441371097105909
"companions",0.00213652891423937,-0.00113587332175974
"doctor and patient",-0.00433210312489482,0.00290571954082842
"aunt and niece/nephew",0.00396900577791385,-0.00305477028008143
"parent and child",0.00323575123172139,-0.00547885001423846
"leader and follower",-0.00607082351083368,-0.00435435604457421
"supervisor and subordinate",-0.00404163859940086,0.00353885307409774
"bride and groom",-0.000666120155004358,0.000537090160347435
"sorority sisters",0.0063114496873893,0.00464855004794241
"classmates",0.00458094438632094,0.0037161931989208
"club member and club president",-0.00346943219106595,-0.00438237475237831
"political opponents",0.00832631605246477,0.000924499132681966
"friends with benefits",-0.000510896194563385,-0.00243001623695312
"foster parent and foster child",0.00490234404982469,-0.00492169880282495
"business rivals",0.00269170019765123,0.00801479035836658
"manager and assistant",-0.00448591407641813,0.00412772072407606
"victim and witness",-0.00421127189345152,-0.00515906381185446
"business partners",-0.00595384264290452,0.00110454893983259
