"","geo","model","value"
"5086","modern","Formality.human",0.00708473480332351
"5087","modern","Formality.human",0.00504034886987249
"5088","modern","Formality.human",0.00592607798427391
"5089","modern","Formality.human",0.00548674857682525
"5090","modern","Formality.human",0.00340059762911009
"5091","modern","Formality.human",0.00135806234912417
"5092","modern","Formality.human",0.0101170347678906
"5093","modern","Formality.human",0.00770567918382479
"5094","modern","Formality.human",-0.00429489072755765
"5095","modern","Formality.human",-0.000747507655841638
"5096","modern","Formality.human",0.0102486474549959
"5097","modern","Formality.human",-0.00608648382295971
"5098","modern","Formality.human",-0.00226667197209198
"5099","modern","Formality.human",-0.00167330855723153
"5100","modern","Formality.human",-0.0055266340128178
"5101","modern","Formality.human",-0.000316334482340291
"5102","modern","Formality.human",0.00492511981583533
"5103","modern","Formality.human",-0.0050146307499606
"5104","modern","Formality.human",0.000602912962134012
"5105","modern","Formality.human",-0.00277105425432702
"5106","modern","Formality.human",-0.00969895952612832
"5107","modern","Formality.human",-0.00917383306970671
"5108","modern","Formality.human",-0.00221450122238495
"5109","modern","Formality.human",0.00141957397934384
"5110","modern","Formality.human",0.00136302509679046
"5111","modern","Formality.human",0.00509477372622912
"5112","modern","Formality.human",-0.00190127472767614
"5113","modern","Formality.human",0.00397063574319037
"5114","modern","Formality.human",0.00221322349006025
"5115","modern","Formality.human",0.00559377387827229
"5116","modern","Formality.human",-0.00630306950123641
"5117","modern","Formality.human",-0.00637995388019455
"5118","modern","Formality.human",-0.00616747996658248
"5119","modern","Formality.human",-0.00540534316825036
"5120","modern","Formality.human",0.00126931749146107
"5121","modern","Formality.human",0.00523877107672662
"5122","modern","Formality.human",0.000113797960928246
"5123","modern","Formality.human",-0.00653909441395108
"5124","modern","Formality.human",0.000386657589057084
"5125","modern","Formality.human",-0.000826279245626788
"5126","modern","Formality.human",0.00725058123368317
"5127","modern","Formality.human",-0.00812140478306757
"5128","modern","Formality.human",0.000429286275524477
"5129","modern","Formality.human",-0.00766464209641836
"5130","modern","Formality.human",-0.00763597870190242
"5131","modern","Formality.human",0.0021179609438025
"5132","modern","Formality.human",-0.00477130685087729
"5133","modern","Formality.human",0.00485004723995352
"5134","modern","Formality.human",0.00625146924659929
"5135","modern","Formality.human",-2.4953263235955e-05
"5136","modern","Formality.human",-0.00471418450381222
"5137","modern","Formality.human",0.00907447447637526
"5138","modern","Formality.human",-0.00224467075287842
"5139","modern","Formality.human",0.0063736927652671
"5140","modern","Formality.human",0.00376714800817878
"5141","modern","Formality.human",-0.00417577668437071
"5142","modern","Formality.human",0.0108177567502774
"5143","modern","Formality.human",0.00769513251762765
"5144","modern","Formality.human",-0.00106781922514327
"5145","modern","Formality.human",0.0057644039031607
"5146","modern","Formality.human",0.00272322589153891
"5147","modern","Formality.human",0.000639824340980513
"5148","modern","Formality.human",0.00264481639252755
"5149","modern","Formality.human",0.000231994635631508
"5150","modern","Formality.human",-0.00156088184579122
"5151","modern","Formality.human",-0.0034802776487565
"5152","modern","Formality.human",-6.69434090698006e-05
"5153","modern","Formality.human",-0.000803932607917264
"5154","modern","Formality.human",-0.00376993990487418
"5155","modern","Formality.human",-0.0020532847481565
"5156","modern","Formality.human",-0.00523596539058509
"5157","modern","Formality.human",-0.00270994659794034
"5158","modern","Formality.human",-0.00251260392593287
"5159","modern","Formality.human",0.00735999947215703
"5160","modern","Formality.human",0.00219929624661326
"5161","modern","Formality.human",0.00068773471364516
"5162","modern","Formality.human",-0.000366769617859058
"5163","modern","Formality.human",-0.00847214427435383
"5164","modern","Formality.human",0.00207581974437188
"5165","modern","Formality.human",0.00139724204361491
"5166","modern","Formality.human",-0.00177330899028356
"5167","modern","Formality.human",-0.00253545162969242
"5168","modern","Formality.human",0.00176547984115549
"5169","modern","Formality.human",0.00323076930641097
"5170","modern","Formality.human",-0.0013726220052938
"5171","modern","Formality.human",0.000686922581361584
"5172","modern","Formality.human",0.00866927550280842
"5173","modern","Formality.human",-0.000968934153547746
"5174","modern","Formality.human",0.0037047759946341
"5175","modern","Formality.human",-0.00357678349604071
"5176","modern","Formality.human",0.00580815213273835
"5177","modern","Formality.human",0.00579568804855145
"5178","modern","Formality.human",-0.00938014443956622
"5179","modern","Formality.human",-0.00278920446419689
"5180","modern","Formality.human",-0.00597978163280585
"5181","modern","Formality.human",0.00032916191792237
"5182","modern","Formality.human",-0.00712392560201824
"5183","modern","Formality.human",0.00708899403237053
"5184","modern","Formality.human",-0.000828447499941527
"5185","modern","Formality.human",0.00364234027360458
"5186","modern","Formality.human",-0.00443490973409489
"5187","modern","Formality.human",-0.00205219847978692
"5188","modern","Formality.human",-0.00572612696342972
"5189","modern","Formality.human",-0.00690308219439928
"5190","modern","Formality.human",-0.000814533105743672
"5191","modern","Formality.human",-0.00379853709272665
"5192","modern","Formality.human",-0.00705575209024601
"5193","modern","Formality.human",0.00218806415177979
"5194","modern","Formality.human",0.00714817452005195
"5195","modern","Formality.human",0.00280381861655534
"5196","modern","Formality.human",-0.00207178716108922
"5197","modern","Formality.human",0.00237332763813717
"5198","modern","Formality.human",0.00117537010099083
"5199","modern","Formality.human",-0.00361540599060446
"5200","modern","Formality.human",-0.00458600168695385
"5201","modern","Formality.human",-0.00156675545926873
"5202","modern","Formality.human",-0.00648904906270032
"5203","modern","Formality.human",0.000496887039047175
"5204","modern","Formality.human",0.001766992488697
"5205","modern","Formality.human",0.00746961302758246
"5206","modern","Formality.human",0.00579757615841096
"5207","modern","Formality.human",0.000667172361043149
"5208","modern","Formality.human",-0.00488924079535195
"5209","modern","Formality.human",-0.00101409548965658
"5210","modern","Formality.human",-0.0056151528978383
"5211","modern","Formality.human",0.0070116561066638
"5212","modern","Formality.human",-0.000520652940507918
"5213","modern","Formality.human",-0.00452315679976699
"5214","modern","Formality.human",-0.00200749226785001
"5215","modern","Formality.human",0.00119319904637129
"5216","modern","Formality.human",0.00466050291187364
"5217","modern","Formality.human",0.000569690965029076
"5218","modern","Formality.human",0.00174278141663846
"5219","modern","Formality.human",0.00586238862038032
"5220","modern","Formality.human",0.00452776055519312
"5221","modern","Formality.human",0.000228625022626384
"5222","modern","Formality.human",-0.00894827543203296
"5223","modern","Formality.human",-0.000979439839999289
"5224","modern","Formality.human",-0.00581155915306981
"5225","modern","Formality.human",0.00255316730422261
"5226","modern","Formality.human",8.56936075446944e-05
"5227","modern","Formality.human",0.00305056345944783
"5228","modern","Formality.human",0.0117973105777185
"5229","modern","Formality.human",-0.00571449353258389
"5230","modern","Formality.human",-0.0081141940464538
"5231","modern","Formality.human",-0.00464789191029811
"5232","modern","Formality.human",-0.00196673279575243
"5233","modern","Formality.human",0.00353484402369632
"5234","modern","Formality.human",0.00413555681717905
"5235","modern","Formality.human",0.000283569909349766
"5236","modern","Formality.human",-0.00218075045289246
"5237","modern","Formality.human",-0.00434339218906418
"5238","modern","Formality.human",0.00290676784459876
"5239","modern","Formality.human",-0.00256991031087874
"5240","modern","Formality.human",0.00402023905464993
"5241","modern","Formality.human",-0.00560946317141489
"5242","modern","Formality.human",0.00753974252979056
"5243","modern","Formality.human",-0.00322096529506808
"5244","modern","Formality.human",-0.00528576701642984
"5245","modern","Formality.human",-0.00180017368948531
"5246","modern","Formality.human",-0.002937809977685
"5247","modern","Formality.human",-0.00318594725825266
"5248","modern","Formality.human",0.0143328789624238
"5249","modern","Formality.human",0.00993973284102438
"5250","modern","Formality.human",-0.00249025002614835
"5251","modern","Formality.human",0.00461632795240259
"5252","modern","Formality.human",0.00146285320309497
"5253","modern","Formality.human",0.00617569580210355
"5254","modern","Formality.human",0.00607964875283983
"5255","modern","Formality.human",-0.00704143633171463
"5256","modern","Formality.human",-0.00103655394757968
"5257","modern","Formality.human",-0.00541253777365238
"5258","modern","Formality.human",0.0156172318023117
"5259","modern","Formality.human",0.00321942115965416
"5260","modern","Formality.human",0.00289190131636333
"5261","modern","Formality.human",-0.00419637774476769
"5262","modern","Formality.human",-0.0050649232021057
"5263","modern","Formality.human",-0.0011112273671913
"5264","modern","Formality.human",-6.49873112769396e-05
"5265","modern","Formality.human",0.00351051838361205
"5266","modern","Formality.human",-0.00999897161630897
"5267","modern","Formality.human",0.00170475208198452
"5268","modern","Formality.human",6.18697415397048e-05
"5269","modern","Formality.human",-0.00203853884406684
"5270","modern","Formality.human",-0.00226922273015803
"5271","modern","Formality.human",0.00536480983575856
"5272","modern","Formality.human",-0.00583140391867583
"5273","modern","Formality.human",0.00152129886046874
"5274","modern","Formality.human",-0.00182894181733591
"5275","modern","Formality.human",0.00404327364355584
"5276","modern","Formality.human",-0.00808899037236904
"5277","modern","Formality.human",-0.00480228851727681
"5278","modern","Formality.human",0.0108282899780792
"5279","modern","Formality.human",-0.0107014573680792
"5280","modern","Formality.human",-0.010937908056659
"5281","modern","Formality.human",0.00200599891789296
"5282","modern","Formality.human",0.00277279010562275
"5283","modern","Formality.human",-0.0021202850317348
"5284","modern","Formality.human",0.00182321259736971
"5285","modern","Formality.human",-0.00427991837430523
"5286","modern","Formality.human",0.00183112180122561
"5287","modern","Formality.human",-0.0053992923419648
"5288","modern","Formality.human",-0.00865249567171515
"5289","modern","Formality.human",0.00614245268893157
"5290","modern","Formality.human",-0.00510823502187736
"5291","modern","Formality.human",-0.000478263531376205
"5292","modern","Formality.human",0.0126514740049864
"5293","modern","Formality.human",-0.00635285304566045
"5294","modern","Formality.human",-0.00244138646431787
"5295","modern","Formality.human",-0.0062042547955646
"5296","modern","Formality.human",-0.00329683494163988
"5297","modern","Formality.human",0.00869049226116845
"5298","modern","Formality.human",-0.00320991654819852
"5299","modern","Formality.human",-0.00496013946201773
"5300","modern","Formality.human",0.00774103350127762
"5301","modern","Formality.human",0.00400628674301535
"5302","modern","Formality.human",-0.00493562490655435
"5303","modern","Formality.human",0.00527944757207609
"5304","modern","Formality.human",-0.00900205567549951
"5305","modern","Formality.human",0.00358292422788165
"5306","modern","Formality.human",-0.00678524009482155
"5307","modern","Formality.human",0.00322452998067234
"5308","modern","Formality.human",0.00339272535276721
"5309","modern","Formality.human",0.00518770748027644
"5310","modern","Formality.human",0.00503112097370525
"5311","modern","Formality.human",-0.00790521913243102
"5312","modern","Formality.human",-0.00552598035098448
"5313","modern","Formality.human",0.000348424856367859
"5314","modern","Formality.human",-0.00937569920003595
"5315","modern","Formality.human",0.0114084712274536
"5316","modern","Formality.human",-0.00531322837847499
"5317","modern","Formality.human",-0.00704560600065869
"5318","modern","Formality.human",0.00200903581839883
"5319","modern","Formality.human",-0.00997432181902411
"5320","modern","Formality.human",-0.000732739608548528
"5321","modern","Formality.human",0.00148229312514461
"5322","modern","Formality.human",-0.00286683965911678
"5323","modern","Formality.human",0.00234873392269735
"5324","modern","Formality.human",-0.0010263528362153
"5325","modern","Formality.human",-0.00651355279585413
"5326","modern","Formality.human",-0.00373158250469813
"5327","modern","Formality.human",0.0017982966133562
"5328","modern","Formality.human",-0.00164167559678026
"5329","modern","Formality.human",-0.000302496129496971
"5330","modern","Formality.human",-0.00294062123387625
"5331","modern","Formality.human",0.000955004726736104
"5332","modern","Formality.human",-0.00353704968863056
"5333","modern","Formality.human",-0.00029053873278311
"5334","modern","Formality.human",-0.000774467971266399
"5335","modern","Formality.human",-0.00467317180982501
"5336","modern","Formality.human",-0.00127763310312404
"5337","modern","Formality.human",-0.00116901033486471
"5338","modern","Formality.human",-0.00512602718398518
"5339","modern","Formality.human",0.00472961632392579
"5340","modern","Formality.human",-0.00272105047032148
"5341","modern","Formality.human",0.00332675304797941
"5342","modern","Formality.human",0.00329144249760226
"5343","modern","Formality.human",-0.000540319857396826
"5344","modern","Formality.human",-0.00761740750936084
"5345","modern","Formality.human",-0.00336508610512157
"5346","modern","Formality.human",-0.0060584805320261
"5347","modern","Formality.human",-0.00561398122730874
"5348","modern","Formality.human",-0.00403641847462583
"5349","modern","Formality.human",-0.0057785471557967
"5350","modern","Formality.human",0.00206988613578807
"5351","modern","Formality.human",0.00501510558731369
"5352","modern","Formality.human",-0.00442821630045331
"5353","modern","Formality.human",0.00648439699234547
"5354","modern","Formality.human",0.00328888907998071
"5355","modern","Formality.human",0.0044037911974066
"5356","modern","Formality.human",0.00171103644595832
"5357","modern","Formality.human",0.00613250029639072
"5358","modern","Formality.human",0.0130135171366395
"5359","modern","Formality.human",-0.00381619554960114
"5360","modern","Formality.human",0.00890988280987111
"5361","modern","Formality.human",0.00470003172637144
"5362","modern","Formality.human",-0.00456226312332611
"5363","modern","Formality.human",-0.000407167101929425
"5364","modern","Formality.human",-0.00675132393397511
"5365","modern","Formality.human",-0.00604425193551905
"5366","modern","Formality.human",0.0015576411138703
"5367","modern","Formality.human",0.00862613766262096
"5368","modern","Formality.human",-0.000639634334248403
"5369","modern","Formality.human",0.00983667626421914
"5370","modern","Formality.human",0.00324662385325345
"5371","modern","Formality.human",-0.00163880892033967
"5372","modern","Formality.human",-0.00610216212386572
"5373","modern","Formality.human",0.00271540283047452
"5374","modern","Formality.human",-0.00172069807426369
"5375","modern","Formality.human",-0.00136288638397902
"5376","modern","Formality.human",-0.00240601561191196
"5377","modern","Formality.human",-0.00190422237862397
"5378","modern","Formality.human",-0.00200885778197163
"5379","modern","Formality.human",0.00950317207957818
"5380","modern","Formality.human",1.75542102687718e-05
"5381","modern","Formality.human",-0.00308574620428663
"5382","modern","Formality.human",-0.002611272680429
"5383","modern","Formality.human",0.000833936737177312
"5384","modern","Formality.human",-0.00520880690830867
"5385","modern","Formality.human",-0.00238321832049433
"5386","modern","Formality.human",0.00287341288124545
"5387","modern","Formality.human",-0.00874104846771471
"5388","modern","Formality.human",-0.00602493885114823
"5389","modern","Formality.human",0.00125691536839661
"5390","modern","Formality.human",-0.00704607163165551
"5391","modern","Formality.human",-0.00117962837172849
"5392","modern","Formality.human",0.00366243361280581
"5393","modern","Formality.human",0.00743240843669512
"5394","modern","Formality.human",-0.00695671714762724
"5395","modern","Formality.human",-0.00273797725107634
"5396","modern","Formality.human",0.00120980617760208
"5397","modern","Formality.human",-0.0102111545967465
"5398","modern","Formality.human",0.00209955148457345
"5399","modern","Formality.human",0.00139467376166002
"5400","modern","Formality.human",-0.00231337154754223
"5401","modern","Formality.human",0.00201523645939461
"5402","modern","Formality.human",-0.0141051831376387
"5403","modern","Formality.human",0.00362740293519823
"5404","modern","Formality.human",0.00901994585520213
"5405","modern","Formality.human",0.00183866324019417
"5406","modern","Formality.human",-0.00109466744965675
"5407","modern","Formality.human",0.00381199048018204
"5408","modern","Formality.human",0.00105982997545107
"5409","modern","Formality.human",-0.00412492990228699
"5410","modern","Formality.human",-0.00436194722701258
"5411","modern","Formality.human",-0.00759942234111138
"5412","modern","Formality.human",-0.00593808629125538
"5413","modern","Formality.human",0.000308262839447808
"5414","modern","Formality.human",0.00664539168612317
"5415","modern","Formality.human",-0.00314483190463324
"5416","modern","Formality.human",0.000633319977825841
"5417","modern","Formality.human",-0.0032023797308498
"5418","modern","Formality.human",-0.000119287552837293
"5419","modern","Formality.human",-0.000142230584339093
"5420","modern","Formality.human",-0.0048180747985726
"5421","modern","Formality.human",0.00782327370434145
"5422","modern","Formality.human",0.00254662444502312
"5423","modern","Formality.human",0.000366687048474749
"5424","modern","Formality.human",-0.00803687533238006
"5425","modern","Formality.human",-0.00146901620262078
"5426","modern","Formality.human",-0.00597491116769736
"5427","modern","Formality.human",0.00591864562462241
"5428","modern","Formality.human",-0.00502427710755675
"5429","modern","Formality.human",-0.00106432028548948
"5430","modern","Formality.human",-3.05579500762334e-06
"5431","modern","Formality.human",-0.00245555724183832
"5432","modern","Formality.human",-0.00579570319016882
"5433","modern","Formality.human",0.00392738783771395
"5434","modern","Formality.human",0.00395320737211451
"5435","modern","Formality.human",0.00292054839228675
"5436","modern","Formality.human",0.00401164347504507
"5437","modern","Formality.human",-0.00238049371852224
"5438","modern","Formality.human",-0.00852390211621586
"5439","modern","Formality.human",-0.00185287668685096
"5440","modern","Formality.human",0.00749545320646965
"5441","modern","Formality.human",-0.00245825384899212
"5442","modern","Formality.human",-0.00143549612025781
"5443","modern","Formality.human",0.00434392571413931
"5444","modern","Formality.human",-0.00978808278360756
"5445","modern","Formality.human",-0.00303502639786511
"5446","modern","Formality.human",-0.00339898561740092
"5447","modern","Formality.human",0.00541148263551811
"5448","modern","Formality.human",0.00216363343159117
"5449","modern","Formality.human",0.00637311548266646
"5450","modern","Formality.human",-0.001512296345822
"5451","modern","Formality.human",0.00211499109235025
"5452","modern","Formality.human",-0.000652876019637905
"5453","modern","Formality.human",0.00641933618894864
"5454","modern","Formality.human",-0.0060872357951497
"5455","modern","Formality.human",-0.00449095159656615
"5456","modern","Formality.human",-0.00658114934018108
"5457","modern","Formality.human",-0.00556138482061963
"5458","modern","Formality.human",-0.00267152028083069
"5459","modern","Formality.human",-0.0105085644399854
"5460","modern","Formality.human",0.000975911065968395
"5461","modern","Formality.human",0.00797937632922672
"5462","modern","Formality.human",-0.00015113405886505
"5463","modern","Formality.human",0.00196696208295991
"5464","modern","Formality.human",0.00344128396804216
"5465","modern","Formality.human",-0.000410475023521869
"5466","modern","Formality.human",0.00976577125295257
"5467","modern","Formality.human",0.000214919127567636
"5468","modern","Formality.human",0.00259974245324531
"5469","modern","Formality.human",-0.0031868809196422
"5470","modern","Formality.human",-0.00255794859617434
"5471","modern","Formality.human",-0.00449165812908485
"5472","modern","Formality.human",-0.00828510094865405
"5473","modern","Formality.human",-0.000985324349553129
"5474","modern","Formality.human",-0.00706157945031255
"5475","modern","Formality.human",-0.00554684906488328
"5476","modern","Formality.human",0.00590450151181319
"5477","modern","Formality.human",-0.0100633004521416
"5478","modern","Formality.human",0.0069131950602899
"5479","modern","Formality.human",-0.00449861792102868
"5480","modern","Formality.human",-0.000302168090978778
"5481","modern","Formality.human",0.00295047617590434
"5482","modern","Formality.human",-0.00348589512392247
"5483","modern","Formality.human",-0.000607748537865792
"5484","modern","Formality.human",0.0068919168255605
"5485","modern","Formality.human",0.00235087679268121
"5486","modern","Formality.human",-0.00220276557187299
"5487","modern","Formality.human",-0.0055675020942986
"5488","modern","Formality.human",0.00576659933394364
"5489","modern","Formality.human",-0.00374154309424192
"5490","modern","Formality.human",-0.00048436645708921
"5491","modern","Formality.human",-0.010381228996826
"5492","modern","Formality.human",-0.00349174114994549
"5493","modern","Formality.human",0.00263472112034074
"5494","modern","Formality.human",0.00010172225120784
"5495","modern","Formality.human",0.00409804330752737
"5496","modern","Formality.human",-0.00036661750748745
"5497","modern","Formality.human",-0.00120450524453502
"5498","modern","Formality.human",0.000185880729800113
"5499","modern","Formality.human",-0.00190765350158869
"5500","modern","Formality.human",-0.00774105846540137
"5501","modern","Formality.human",-0.00262357066918448
"5502","modern","Formality.human",-0.00702663188447262
"5503","modern","Formality.human",0.00460807043009461
"5504","modern","Formality.human",-0.00447901597619779
"5505","modern","Formality.human",0.00279439046699069
"5506","modern","Formality.human",-0.004398471971498
"5507","modern","Formality.human",-0.00122755205237937
"5508","modern","Formality.human",0.00375081159308801
"5509","modern","Formality.human",-0.0043060746895741
"5510","modern","Formality.human",-0.00719660133189308
"5511","modern","Formality.human",-0.00245490896860164
"5512","modern","Formality.human",0.00460469946524757
"5513","modern","Formality.human",0.0056843590212176
"5514","modern","Formality.human",0.00510412656650856
"5515","modern","Formality.human",-0.00808042159249495
"5516","modern","Formality.human",-0.00706520516375788
"5517","modern","Formality.human",-0.00168444044781239
"5518","modern","Formality.human",0.00568005348870357
"5519","modern","Formality.human",-0.00736697276572488
"5520","modern","Formality.human",0.00236998153137414
"5521","modern","Formality.human",0.00875362104240177
"5522","modern","Formality.human",-0.00573114707463867
"5523","modern","Formality.human",0.00123856571722241
"5524","modern","Formality.human",0.0018623159857359
"5525","modern","Formality.human",-0.0037570767490513
"5526","modern","Formality.human",0.00789954234285479
"5527","modern","Formality.human",0.00150226985093883
"5528","modern","Formality.human",0.00303965078427591
"5529","modern","Formality.human",-0.00494624542613096
"5530","modern","Formality.human",0.00491230993674437
"5531","modern","Formality.human",0.0116074105307988
"5532","modern","Formality.human",0.00491795842457986
"5533","modern","Formality.human",0.00507762452812648
"5534","modern","Formality.human",-0.00724776761399145
"5535","modern","Formality.human",-0.00828376704853285
"5536","modern","Formality.human",0.00198335290828804
"5537","modern","Formality.human",0.00544192893925958
"5538","modern","Formality.human",0.00489400221572155
"5539","modern","Formality.human",0.00207390141351836
"5540","modern","Formality.human",-0.00430656724939353
"5541","modern","Formality.human",-0.00683286869983272
"5542","modern","Formality.human",-0.00652008722818817
"5543","modern","Formality.human",0.0078753955450338
"5544","modern","Formality.human",-0.00138091360949582
"5545","modern","Formality.human",0.00037242969102913
"5546","modern","Formality.human",0.00223756487375142
"5547","modern","Formality.human",-0.00160959900363661
"5548","modern","Formality.human",0.00160669717337863
"5549","modern","Formality.human",-0.0034131171621968
"5550","modern","Formality.human",0.00968779208358709
"5551","modern","Formality.human",-0.00427737445580182
"5552","modern","Formality.human",-0.00652333098882774
"5553","modern","Formality.human",-0.00600853650799528
"5554","modern","Formality.human",-0.000754423542397111
"5555","modern","Formality.human",-0.00846244536781397
"5556","modern","Formality.human",-0.00196106527049207
"5557","modern","Formality.human",0.00247716153523852
"5558","modern","Formality.human",-0.00144373399228397
"5559","modern","Formality.human",-0.000453986885928748
"5560","modern","Formality.human",-0.00294692928653319
"5561","modern","Formality.human",0.00145627859520484
"5562","modern","Formality.human",0.00118777785338188
"5563","modern","Formality.human",-0.00476273601146134
"5564","modern","Formality.human",-0.00289420900666729
"5565","modern","Formality.human",0.0228790552628917
"5566","modern","Formality.human",0.00315044610178839
"5567","modern","Formality.human",-0.00434004052575339
"5568","modern","Formality.human",0.00529328829566482
"5569","modern","Formality.human",-0.00436451674521949
"5570","modern","Formality.human",-0.00199895733803153
"5571","modern","Formality.human",-0.00507854392881879
"5572","modern","Formality.human",0.0021557145955735
"5573","modern","Formality.human",0.00937681037555762
"5574","modern","Formality.human",-0.00301742212103615
"5575","modern","Formality.human",-0.00135334662199914
"5576","modern","Formality.human",-0.000934468276478937
"5577","modern","Formality.human",0.00552854813402573
"5578","modern","Formality.human",-1.56791123404743e-05
"5579","modern","Formality.human",-0.00463576017306979
"5580","modern","Formality.human",0.00277511789605411
"5581","modern","Formality.human",-0.000568004242072432
"5582","modern","Formality.human",-0.00598605966469286
"5583","modern","Formality.human",-0.00581801670100052
"5584","modern","Formality.human",-0.00633624444699786
"5585","modern","Formality.human",-0.00217753305662799
"5586","modern","Formality.human",0.00764969451002944
"5587","modern","Formality.human",0.000551001364637959
"5588","modern","Formality.human",-0.00140324918218993
"5589","modern","Formality.human",-0.00423603422583253
"5590","modern","Formality.human",0.00866105962052448
"5591","modern","Formality.human",0.00389555134947692
"5592","modern","Formality.human",0.00619705698855307
"5593","modern","Formality.human",-0.000532089763813044
"5594","modern","Formality.human",0.00112293284413075
"5595","modern","Formality.human",0.00196927020335049
"5596","modern","Formality.human",-0.000380212798825684
"5597","modern","Formality.human",-0.000762941460413036
"5598","modern","Formality.human",0.000212775317057466
"5599","modern","Formality.human",-0.00170678339158507
"5600","modern","Formality.human",-0.0106084487832427
"5601","modern","Formality.human",-0.00807349285636102
"5602","modern","Formality.human",-0.00477586548442199
"5603","modern","Formality.human",-0.00163531973403592
"5604","modern","Formality.human",-0.00213592600896072
"5605","modern","Formality.human",0.00909208180003524
"5606","modern","Formality.human",0.0130583725385743
"5607","modern","Formality.human",0.000718015479816417
"5608","modern","Formality.human",0.0047301350884021
"5609","modern","Formality.human",0.00617595671154435
"5610","modern","Formality.human",-0.000149109209455185
"5611","modern","Formality.human",-0.000654229416250393
"5612","modern","Formality.human",-0.000947761235042208
"5613","modern","Formality.human",-0.00261792990578355
"5614","modern","Formality.human",0.000287313728003286
"5615","modern","Formality.human",0.00564558646462736
"5616","modern","Formality.human",-0.00335315856353171
"5617","modern","Formality.human",0.0068047025993821
"5618","modern","Formality.human",0.000933648051256265
"5619","modern","Formality.human",-0.00271737464421174
"5620","modern","Formality.human",0.00268597479399664
