,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Dealer and Buyer,65.3467506259173,57.8375934250934,43.4205434997102,31.1896160937828,74.3533444950112,25.1473867182201,73.6411007202674,29.7630454422121,65.0193104734771,80.0037630579297,85.4510837927505,42.2797077922078,20.8667308000641,64.6224537037037,93.7440005210838,86.767934303351,78.2704585537919,23.8959335417669,15.4228795895463,45.1605168751002,82.2280072550906,33.1997725268559,73.9187961729628,69.6728948520615,52.6877519085852,77.2245186911854,71.0685778727446,31.399784012284,69.8710615002282,62.6083909917243,73.2075147075147,56.6905002405002,46.8473085556419,1
Sugar-daddy and Sugar-baby,65.3299146840814,33.5219101885769,59.3105268188602,56.4484453817787,31.2527802444469,77.610764389931,26.3862931821265,42.3132665174332,63.733049666383,55.1027975111309,68.9821146446146,63.7639770723104,51.7592442279942,44.2629118566619,75.3479537437871,61.5298861632195,61.6638447971781,61.4809263267597,67.2073432740099,38.5388999118166,59.0758136924804,46.1237624258458,23.2101221309555,52.5362086987087,49.2600806600807,30.8865720699054,64.1637550720884,42.5945448070448,62.0520391645392,67.5471457554791,30.6754450796117,45.742593980094,76.9293655418655,2
Director and Performer,75.6081427831428,41.7367994659661,67.4299552299552,40.7104717813051,70.2418328584995,37.8234789901457,71.575380329547,43.3777625152625,63.2113799780466,66.046928996929,57.2019176810843,57.6364638447972,31.976936026936,79.9824845679012,56.0231912377746,38.8418510501844,56.3185606060606,36.5814644460478,15.6987634279301,40.5033229116562,50.2082251082251,27.6543690877024,53.2037400870734,68.1443927985595,72.9536625411625,89.1073292448292,74.4973193473193,43.8130442088775,74.765951332618,73.5560118893452,77.972800656134,73.0575156325156,51.8861590569924,1
Psychologist and Client,80.691457308124,52.0861024777692,69.5226054809388,54.5305469222136,71.9092458467458,47.9035396702063,31.8416242707909,39.0704873829874,54.4958240833241,52.0726930476931,55.5324972866639,62.9769891374058,35.3126122334456,84.1943722943723,70.4785333493667,42.6837722462722,79.9946538800706,53.3597182138849,15.3774360670194,32.6597061888729,48.5040674603175,23.222117003367,71.7551365301366,79.2748728123728,68.6195594528928,85.7706171914505,76.8437961729629,60.2731832981833,78.9624668541335,79.2646817688484,86.0589718923052,86.5987572612573,53.4973124098124,1
Judge and Contestant,51.3609712818046,34.3115615865616,41.738788988789,29.224216986717,81.2553798053798,25.3536014911015,83.8517181892182,35.3667798251132,39.8875252833586,60.1155743947411,53.7509280842614,44.8574104136604,21.7651234567901,58.7676046176046,30.0817470338304,28.6533038720539,45.1594165864999,22.7429212762546,14.6122053872054,57.9616031345198,39.8936828603495,37.0507174923842,54.7822834572835,60.1963497921831,44.0744349786017,78.3290568998902,51.4551729135062,25.4299822091489,68.2386436094769,58.9481959398626,75.0315241856909,51.072311022311,51.6793846585513,1
Man and God,66.4364821906489,30.0643777518778,57.112481962482,64.2055984139318,37.8935484268818,57.9289051997385,35.4324467199467,59.5770394728728,45.0231920856921,33.480032005032,29.8744713619714,62.941649631233,74.9442700817701,48.2908980679814,21.7083984688151,27.4702060285394,28.8177088343755,72.6338574234407,25.2319404361071,28.4840768799102,28.7921176046176,28.8279260862594,57.4469655344655,69.3979233729234,61.0910305743639,25.4789423539424,49.3115786990787,76.645459324626,49.5104592937926,42.0995661745662,76.2433285849953,74.3666236541237,82.0617396492397,0
Between Co-workers,73.2805577138911,77.0566559983227,62.7012322553989,37.1649658982992,70.9991807575141,33.2501281126281,82.8555765222432,55.0934787434787,81.0462859671193,68.3960479335479,69.9435655393989,44.8994829244829,30.5235810485811,84.5506132756133,42.1325036075036,41.8431337181337,53.4092352092352,45.6518879268879,17.2155182780183,44.0974747474747,64.1250300625301,27.0584415584416,70.5601765518432,73.8778153944821,80.1961220877888,85.9479522021189,67.1426536426537,62.3500474833808,83.1779754196421,77.2456026997694,82.8443203401537,71.1418650793651,47.0401917526918,1
Between sports rivals,29.6800000925001,78.8889491681158,48.0696847905181,37.1675455717122,64.9514166389167,26.7215742590743,80.2377754961088,39.7054872596539,49.1931502139835,79.8318924902258,49.0892360725694,44.2377886002886,23.276942039442,27.7079785954786,30.1561447811448,26.9335197210197,23.0095538720539,25.2756192881193,10.4267015392015,85.3220057720058,26.1167267917268,40.7824134199134,42.9864957573291,55.1506140464474,30.9282260948928,62.3420395962063,50.1651912901913,41.8965014923348,69.2137492137492,51.5847976097976,64.0065491607158,27.4832172457172,33.6612396862397,2
Between romantic rivals,29.942807346974,71.1994038369039,47.9637034262034,61.5192850359517,29.6333484416818,43.5926698301698,40.7293804960472,39.3031864740198,41.2618686868687,61.325969709303,42.5873802123802,68.4925925925926,49.8100348725349,30.515885040885,20.989911014911,27.313443963444,16.407696007696,34.1281746031746,45.8713443963444,85.9210618085618,33.731727994228,49.0410594035594,32.4522952356286,56.0323998532332,28.8795104586771,23.3526274651275,48.9001492334826,40.018025955526,59.7045180128513,42.7518122309789,44.3226748560082,26.7160799077466,32.929552700386,2
Between criminal and their accomplice,61.738250329917,51.081162664496,60.5865019240019,39.8231927023594,39.1610687152354,29.2008086049753,28.1675352425352,41.8109128525795,66.4679946596613,73.5524272024272,68.3339293422627,61.1757575757576,22.6371392496392,64.8212421837422,64.8873376623377,54.9113876863877,44.8723063973064,40.3383838383838,13.488918951419,51.4422258297258,55.556746031746,52.7973785473785,42.6116448366448,51.8848068598069,60.1990995115995,47.7039808956476,65.1125716875717,41.6253397836731,68.7508198591532,59.7514735264735,20.2453059286393,51.6259185259185,40.0414398872732,2
Between diplomats,56.5817037900371,66.2186336811337,47.8463941922275,29.474229011729,85.7624898249898,25.1469629136296,72.0625235875236,37.8543371751705,67.7241565533232,81.0975160641827,51.7048007548008,44.9584175084175,18.0266594516595,65.9386123136123,43.6664021164021,43.3741943241943,53.283658008658,31.3498496873497,13.2699314574315,54.5112674362674,80.8828523328523,40.712518037518,74.2457075332075,57.6543078834746,56.6999545207879,79.3515754307421,59.8688225354892,48.0508497675164,63.7695663903997,49.5782327240661,68.734202680036,50.8572093030426,40.8828322911656,1
Principal and Teacher,77.7595783845784,31.5512849804516,56.178422965923,32.200966317633,82.9690890899224,28.4215021090021,76.0839304214304,45.4558526350193,63.7722751014418,68.3798214131547,61.434052984053,52.2566498316498,28.829322991823,80.1344877344877,43.5161676286676,31.569702982203,57.5622234247234,45.3645863395863,13.4027176527177,26.1084475709476,50.5656746031746,28.9340788840789,65.2455658538992,66.8172401672402,72.3092258050592,83.5186013061013,60.686731632565,62.8127304793971,61.7105636647303,67.9985685610686,79.3101662226662,73.0747744539411,54.8280797905798,1
Professor and Teaching Assistant,79.076123721957,32.8952647660981,56.8201654826655,31.8552930094597,78.2320822695823,30.4081961248628,75.2843553051886,46.3176530259864,64.616713687547,65.1630784339118,59.2567330817331,52.7782166907167,29.2344937469937,82.2380351130351,37.5842291967292,33.2919071669072,59.0414983164983,47.3322570947571,14.3332491582492,23.4758838383838,44.4380892255892,26.0482984607985,60.9981390523057,65.1658844242177,73.8268725102058,81.443791702125,62.2082124665458,54.5553387970055,67.8221762805096,69.2630765839099,79.8175309258642,75.2699350032683,58.7019247727581,1
University student and Administrator,70.7221540804874,33.4452587535921,37.6065755232422,29.7829967871635,81.6679706096373,26.2796186837853,76.4593981635648,42.9216810966811,53.8303958387292,57.453502978503,61.3630836755837,44.7024951899952,27.4025072150072,75.2496031746032,33.0000601250601,36.4098725348725,63.9401755651756,38.9842532467532,13.3841871091871,27.8016594516595,46.2056096681097,28.1010040885041,57.9938066563067,56.7217031425365,59.0692602150935,68.6603117561451,51.6855857105857,43.1185081893415,51.3415266831934,56.8438140563141,75.431861348528,64.4398302314969,69.0452228327228,1
Student and Dorm Resident assistant,65.3005267789581,36.3229314258726,40.8912279623064,34.1939514008141,73.6585355095159,25.7059774466637,74.5403195025744,40.9246350599292,53.0919428429232,63.6542985881221,62.9399158938375,40.3541321332988,25.0148906648907,55.223620669454,44.987502620836,40.9617538325872,70.1961086752754,26.9280982905983,14.6995174578508,36.6426389968057,52.903537357704,26.0835308210308,48.5186157977825,56.4226179684513,50.1804029304029,60.6183114724781,50.8243080993081,36.5256478089811,49.2267274392274,57.8261417594751,74.7138252179919,54.4210072335072,61.1555702014035,1
Mentor and Mentee,80.1679951312304,30.3798652509437,63.6160035316898,38.3325187702639,79.2768127116166,33.1732707017021,73.028670639455,47.2425459253891,59.6905108326677,67.8565082702338,57.2547667836883,62.9388625263625,36.522730972731,86.1081309122976,39.3049634007967,39.5144993894994,68.8916899458566,54.9141851975185,16.1318593443593,29.4023675398675,50.4172822547822,25.7928961470628,69.6115074740075,74.6603621686955,72.7072945572946,80.757825970326,74.6200976492643,50.055568043068,71.5417382000715,68.606037018537,83.5769560686227,81.0302795969463,76.5144634686301,1
Athletic trainer and Trainee,76.1241210133367,36.2676201975221,67.107840616174,38.5399525855408,72.7540923673277,33.5180148101717,76.0870155443685,45.2868568069548,62.4462540908619,72.9244899436076,65.6025279187044,55.593407980908,32.8545782920783,80.6582789124456,58.0968977010644,43.5446345321345,75.9004244212578,54.8955214538548,16.6656369864703,31.5761372886373,53.1894118227452,31.2019958436625,58.3355410022077,70.5931691765025,74.6712952171285,87.0849375932709,77.4464751298085,50.5779328695995,72.9655537363871,73.1575060741727,83.2947692739359,79.9105669022336,70.2514428472762,1
Researcher and Research Subject,73.6033014552622,47.1581552434494,46.4817908489477,28.881337036239,86.047125224086,24.9028288886132,64.8219192753506,35.9159372762314,55.5068849813948,76.5633231510682,69.9783117572333,47.8936874853541,23.0837246087246,74.4971513054846,50.8331255164588,46.0980764605765,61.0652057818725,33.4163073038073,13.8403044486378,20.8834990626657,45.038622026122,22.8791692875026,70.2339355089355,61.8563985397319,66.0996312329646,82.9899717566384,64.1927452177452,31.1110400402067,63.5604204437538,52.6926212676213,76.8039617789618,66.3403633403634,57.9874107374107,1
Between peers,66.7494348244348,84.1998623925094,65.4429215301764,67.8496615766224,35.1845520855325,50.7941785882962,66.5032559307069,62.1217036050369,61.0887944118336,42.2128455422573,42.8642778064347,46.3631590631591,46.4214200922534,59.0702094202094,27.984971972472,37.765447977948,30.2250098666765,53.041880650214,35.4069997903331,40.2502978502978,52.0473557306891,22.1788037579704,66.0238778197112,66.2354266104266,66.5739744823078,33.4629279670946,61.4009436551103,63.5939326105993,68.2980715272382,60.1502206127206,74.1218597760265,61.8448212281546,21.9835155585156,0
Between classmates,63.3827413690159,84.1864852649166,66.707042032042,64.024651456024,36.6382389759841,50.395698165306,72.4313214200469,63.949824431197,65.9624590913807,44.9963656713657,44.3011970781579,47.039255343422,47.5024424649425,66.0577417952418,22.2700628075628,36.3455715580716,28.8531362156362,54.5488093696427,29.7511258802925,40.4473705307039,53.2910708119041,22.5921425796426,58.7238580863581,68.6139050764051,74.2262691012691,38.0158276908277,66.7350896017563,58.0219183594184,79.2376422959756,75.7836766628433,76.1012393470727,66.1216951258618,17.5244816911484,0
Between roommates,75.3899845796905,85.1626659832542,74.4428547850117,69.9964401067342,30.9345524301407,56.3509646671411,52.2897267039424,71.414502218914,69.1762145443518,43.5040929114459,47.8871537322518,66.3547565089232,54.5960120126787,63.5977991144658,34.8015558515558,40.7851785560119,32.4438337896671,64.721295679629,25.6905887322554,39.8227354435688,58.1179636721303,22.3645618270618,53.1182456432456,73.5257615840949,75.8231806773474,30.9956887248554,66.1826508368175,57.09666999667,69.0202962161296,85.894441361108,76.5995709537376,76.5323330989998,28.3733650608651,0
Between sorority sisters,64.8480994858446,72.4908956511898,67.665013907661,65.6555158349276,38.1591329150153,52.9132281843066,57.3992709541729,65.4437216922511,64.9508170478759,45.2025749486534,47.347224797715,49.015712990713,49.183280299947,58.2492445825779,25.075918988419,37.0157987074654,32.75655671489,59.4918159001492,18.3887038887039,32.0044002294002,49.4716992883659,21.5682032473699,46.0109745193079,60.7817566692567,71.6893782143782,31.2800057966725,63.1252810461144,56.6535214785215,61.2440248023582,70.7079405162739,73.8099511599512,70.1880508380509,27.9297233630567,0
Between fraternity brothers,71.9122342164009,74.5238270988271,69.1450694367361,70.5124687041354,33.9872505580839,51.7931643973311,65.7875427042094,71.5313418063418,68.9821422404756,37.0168518210185,46.1863036654703,55.8257639736806,56.0699743928911,73.05,24.3272461334961,30.1763040971374,29.1788495455162,69.9866402116402,14.8382936507937,30.8061092456926,42.8442214421381,20.2167370438204,46.929354877149,72.6628791868988,87.1825897958251,35.9157473427081,77.4198938679331,69.5551897267583,77.831424385346,78.0445378332633,73.4604342643558,84.0817179189728,29.5678809661653,0
Bride and Bridesmaid,83.0649965774966,59.2226804060138,77.6922175047175,77.9507154882155,35.0431784265118,65.0543283876617,59.3841419383086,74.7090435798769,59.7273209814876,32.3685752519086,41.49083000333,77.8100113620947,75.4038851580518,73.5869081535748,22.3395044770045,29.5632419278253,37.2661095848596,78.8921983109483,19.7560744810745,24.0761294261294,41.1074582824583,14.652672636006,43.6439023576279,76.4228368671996,74.7351264113519,29.1186800218663,82.131390976489,61.0193009876833,81.5997304257108,77.613228474503,81.3712744046077,89.0203565769742,30.6696401637578,0
Groom and Groomsman,85.3615182656849,61.0225378017045,77.1563182188182,78.8130414338748,33.716348003848,59.7856154647821,58.199239340906,74.4638218263218,58.824272024272,32.1328184161517,40.0191638608305,76.3051036155203,73.2069554673721,73.1756223714557,22.6498380477547,30.0260692239859,37.3910731244065,78.1803724053724,18.9349342016009,20.9468660968661,39.9673670465337,12.7919998982499,42.9866789800613,76.5729421994128,75.4047384169933,28.5419703753037,81.3593794912422,62.7011633246927,81.9906166908618,76.7437808288298,81.3160508609038,89.7075371705274,33.3577533577534,0
Predecessor and Successor,52.901772610106,42.8269922978256,45.0281508614842,30.3973896473896,74.7078022286356,27.9213470171803,65.1493421701755,41.118868323035,49.594178044178,68.4971920055253,56.948300619134,52.9590167548501,22.6034425451092,72.9672712318546,47.0063483584317,42.4273470356804,44.9799959299959,32.2283348595849,16.040845034595,40.7115333740334,50.1120429724596,25.1515584723918,59.7693638514717,55.5966512790042,56.8958117590471,76.3283200459671,53.9476946619104,41.67397041049,45.9305985771672,45.4388944388944,66.2785072135562,57.0427390147978,63.7726242802223,1
Landlord and Tenant,57.8488352696686,33.1345990429324,31.8073926073926,27.7608080191414,80.416607004107,25.3423237256571,55.3371907413574,20.6937092228759,54.7495698745699,75.3027076318743,75.7750383875384,33.7414538393705,15.8441315628816,50.1995302536969,92.4196454008954,59.757064000814,72.7654253154253,22.1617351784018,13.2890296431963,45.9881842694343,67.0828644349478,28.7781449260616,63.4027823030274,59.9545297839416,50.8251607597196,61.6373383787599,53.6312135848901,50.37928357046,58.9703851522479,45.6400452398001,67.8716989437578,58.6142398088477,57.4276068974598,1
Landlord and Housekeeper,61.5402034693701,29.5130344963678,42.3023561315228,30.2263927430594,75.3860523735524,25.9347513597514,51.307915387082,24.7653960237294,51.132059298726,66.5466875716876,72.9038517038517,40.857090286257,18.2087954483788,50.8279304029304,86.6686702957536,46.9936245082078,83.4068130172297,28.1907500678334,13.2423568715235,33.6630452109619,58.442527302944,27.5591575091575,47.6457843808334,55.2338359897183,49.0697126584381,73.1724431251392,54.4551549485373,53.6018909648812,61.8912428983507,58.9126532690258,66.4893817511465,66.9143579550442,55.6484483472229,1
Guest and Host,78.0383513091846,53.6717746759413,54.2514314389314,55.283896350563,52.855299638633,41.8905097988431,53.4318298984966,52.2011704345038,57.0432977516311,44.504754042254,49.1617701742702,39.7929292158459,38.2766551349885,55.1792438271605,35.425288291955,35.0249881291548,48.0137082824583,43.6765601682268,16.1978920770587,19.5725215371049,38.291770960521,15.8531160968661,54.3560147368971,65.9332225236637,57.5664658417109,40.8467728350081,69.7916734772127,36.1482504605054,70.4805443829954,69.1578238119905,74.6087126381244,68.809099614982,41.3770409510606,1
Television host and Guest,68.5541255041255,49.4596847596848,39.4847108138775,35.3946109446109,73.3559418976086,27.9709529667863,82.8172580505914,33.8744784536451,53.9385114885115,66.3023032523032,56.8899184149184,34.2048738298738,17.2850122100122,58.7316977004477,48.7098561931895,35.0986806403473,55.6211826753493,24.3458485958486,12.8222510514177,23.9621913580247,40.5762108262108,18.3506740944241,45.4083161029239,45.3679393500472,47.8848187397207,74.1771001420511,60.9209057373273,23.7640663439683,68.1910495822261,56.3835702786683,63.8347760264427,48.4712451763922,47.307307770298,1
Volunteer and Organizer,84.7082042957043,50.290614015614,60.4414591581258,42.1896469271469,76.1675814925815,32.0238724238724,78.5481472231472,55.6581779331779,58.977337014837,66.2899103982437,69.0455323996991,43.8960478564645,43.1695122778456,79.2917947022113,34.9646079229413,41.3617326346493,77.6428529032696,39.2140796703297,19.0611017840184,21.4702202889703,57.0061143331977,18.3786418057251,79.285880631714,66.1939454064454,84.1038319704986,75.8881593714927,76.8226491101491,43.0582752124419,77.9607483565817,72.3391253807921,89.274823633157,78.2020462562129,45.5889089305756,1
Celebrity and Fans,74.8197199405533,33.4462976837977,45.9085325168659,59.4969948261615,46.2937269520603,36.7042819834487,77.1860892194226,44.8631345506345,35.5509038800705,55.7093508343508,38.6612942612943,35.3316341066341,58.7747057726224,48.0018230226564,48.6970687491521,50.3854047958215,52.6244853140686,58.1173967236467,22.7599333536834,22.6837174399674,32.7390618640619,18.5797602089269,41.6179974346641,61.3556898348565,64.8961540003207,49.5384640051307,57.0554914221581,52.9548901715568,50.123246352413,34.5837401795735,67.2163439955107,57.1862734487734,40.2369809203143,1
Celebrity and Haters,23.0125863334197,33.6257566507566,33.5083017291351,51.5973605098605,40.6250201958535,26.7526334776335,64.8017160308827,34.6069572402906,23.9308002183002,50.3182371640705,37.0336071336071,36.8892195767196,19.7188085063085,29.2289902998236,27.3454407475241,27.4790098019265,28.0999330145163,27.3765118369285,16.3310821123321,81.4421635463302,21.213432709266,48.5105302876136,24.0943682860349,31.8688732563733,20.2835137085137,34.3820847362514,33.3019901394901,34.8588443963444,35.5360870610871,22.4239498156165,25.3848063973064,15.4144761103094,42.1216891133558,2
Native and Tourist,66.4519344852678,56.2695603778937,39.7848162639829,41.6388964430631,59.720095336762,28.3159615076282,68.6725311725312,48.9197142363809,55.9285122285122,60.2582610290944,62.2577865036198,35.7354768688102,31.7354327770994,60.031597646181,51.5619115452449,55.0995963912631,62.8980879460046,25.8881868131868,19.1388744742911,27.2353691832859,45.5334732397232,20.1030440238774,64.7056477473144,49.5025653358987,49.0514329805996,37.4926667468334,44.8497935706269,28.6103294853295,49.1591810966811,60.3579124579125,67.9001382876383,48.7142255892256,45.4303210678211,1
Bully and Victim,20.9847952972953,28.0883617925285,49.6490093240093,55.9259606134606,30.6717557134224,32.8064023939024,38.1379435379435,31.9440778357445,25.4638895055562,48.9878348503349,41.1674251674252,59.0262879867047,16.8698709469543,26.3439763939764,27.0692901234568,28.776626305793,17.4976911206078,20.016456383123,15.2453576516076,90.8989333197666,24.2840795007462,86.1480073938407,38.505747955748,42.2420514670515,20.6523128106461,17.589570306237,41.9609928651595,35.5209195125862,51.4848925765592,60.6738175404842,13.6050986050986,11.8677108385442,31.8143498476832,2
Between friends,87.8861368569702,88.1733309899977,84.968745297912,85.9537673746007,30.575621292288,70.5767991267991,58.1243952035619,83.2595472428806,77.4717224133891,35.0453669787003,47.0149871733205,72.5301451634785,85.9817053317053,82.0754799213133,32.7858821733822,41.9271359042192,37.0457366707367,87.7214607922941,32.803839370506,25.2224494641161,51.4779634717135,16.1547178130511,68.0243566618567,83.7894821228155,85.5691859066859,28.7767736892737,85.7591951258618,86.5384940676607,78.7005912297579,81.1302950136283,86.7750420875421,90.7384399551066,33.8188411896745,0
Between Facebook Friends,64.6812875396209,71.997366984867,51.1009270050937,65.5907609365943,38.4357017982018,45.5797973631307,62.6703094744761,61.1216629049962,59.0463760005427,40.4609455359455,43.4689902689903,48.5319834486501,52.0306411952245,61.7411782661783,26.9159400013567,36.3559981684982,29.2613671822005,55.4329873829874,24.0678690137023,28.7462784900285,37.1523877357211,18.6961318002985,40.480455347122,51.2607824274491,61.7656365239698,25.7576278659612,58.0119127785794,56.7823693282027,52.0529902196569,34.9007335257335,70.0930675805676,58.5802028218695,37.0650913900914,0
Between a person and their social media follower,66.6066208482875,49.5122303622304,43.1626281126281,53.4103299478299,46.9849961766628,36.3844222135889,68.7022522230856,46.2941956191956,42.5676425426425,55.2869638077971,46.4834077959078,36.2042607855108,42.5022486772487,55.6515059015059,45.2118360805861,45.2179766992267,46.9577686202686,44.89578669787,20.7746727038394,26.8502051960385,33.6660400556234,20.6182022452856,37.5179292929293,45.1114137405804,54.4856521564855,44.7846881513548,47.6684804393138,45.3278559403559,45.7804914221581,26.6450957992625,62.0196849446849,48.383335337502,42.0904581529582,2
Between childhood friends,83.7573773448774,86.2121312329646,74.2162497995831,82.4545614878948,24.6161355619689,60.8310305435305,68.974993987494,74.9127184543851,66.3841911175245,25.8596661054994,44.386069023569,66.7906655844156,69.1335608064775,72.4497955747956,25.7685756373256,33.7722392576559,33.7467833092833,75.2026926006093,18.7793891293891,25.6990850970018,44.9301647426647,16.2441588504089,56.6314916564917,86.6599918599919,80.1909679826346,25.0628137294804,78.4977038393705,82.1884784968118,70.8729683896351,61.929534662868,89.7335809252476,87.8682370099037,22.2852462352462,0
Between pen-friends,72.2327902036235,74.0819664902998,49.3960437710438,56.1312570145904,40.6069183902517,37.1423601090268,46.1513708513708,57.5476671476672,60.3957030623697,37.9773188231522,45.0461980920314,52.748718334135,42.6154150633317,63.4099316578483,22.8003817941318,34.3644951499118,31.3948903719737,44.6390472182139,17.3432820266154,18.5635491822992,38.9359728234728,16.5400593233927,36.2524725274725,61.2898453398453,57.0964183964184,27.5948514448514,66.1269027269027,50.4700786867454,51.4755901505902,27.945177045177,79.8538156288156,60.9603208519875,37.2775267941935,0
Between friends with benefits,64.7614357864358,68.9578102453102,54.8518759018759,56.2016434183101,32.832196969697,64.6110149110149,26.6031445406445,44.3766955266955,68.6920173961841,52.8899831649832,59.8493306076639,54.175943963444,40.6974827641494,42.812515031265,34.846477673561,42.2544161856662,51.962658329325,42.7709355459355,62.9145863395863,35.4794081689915,50.8122885602052,29.7191919191919,30.410989010989,53.7553554470221,53.9271774521775,23.6976936643603,70.9778998778999,34.2382342965676,64.1454721204721,63.0903812237146,45.684188034188,47.7624033374033,31.999535341202,2
Between political allies,51.0522486772487,49.4105339105339,44.8252505210839,31.8009640051307,81.3844095719096,24.477222623056,71.1999779541446,31.8132635882636,63.9050665383999,85.3142456309123,60.9838965047298,38.2558181016514,20.1801717572551,58.4781194885362,53.7889790764791,51.0264820827321,54.4744157848325,29.6162207391374,12.1751012105179,53.1886834616001,70.5401765672599,44.9024931858265,72.9633563966897,56.5331298331298,73.0202652285986,78.0043549043549,63.149189390856,41.9703941120608,60.4188305521639,45.4438271604938,62.2665547415547,46.5314238230905,50.2289173789174,1
Between romantic lovers,86.0698292448293,83.2618746993747,85.9187830687831,85.1688852813853,29.6227573352573,89.0155804072471,48.1893017476351,81.8809704184704,69.0936568061568,25.8527437069104,48.8414662497996,78.5311327561328,89.5097302388969,78.0319334215167,35.8110870610871,42.5251292688793,40.7121282267116,85.6755521484688,80.5342332050665,40.4427088343755,53.2925755571589,25.5406044572711,55.2265601682268,86.3843067426401,79.3189628272962,25.2062576312576,85.5236772486772,71.4707434540768,79.5158560575227,85.332617690951,82.8778591778592,86.4907136073803,30.3145875729209,0
Between ex-lovers,38.8684784351451,54.8580166746833,39.7213143338143,45.7334175084175,45.7264850889851,40.7694264069264,37.6216610549944,39.612524050024,45.6523428731762,46.2370230078563,43.4610229276896,56.4869067660734,45.9044151835818,37.6860159130992,22.3981581689915,28.4462542087542,21.1012716450216,37.3212491983325,41.2356271043771,66.729344035594,39.0276384880552,35.0920955587622,32.2939662189662,45.2514177180844,34.412498304165,21.3113858363858,35.9530864197531,30.4874067290734,31.0210961877629,28.0323904490571,50.8590761090761,30.2440510107177,29.4516042599376,2
Between life-partners,88.3089486131153,84.1607984607985,89.9874298540965,83.6711540003207,30.0067600609267,84.1961800545134,60.2225589225589,84.4769260060927,68.3199955908289,27.3763488055155,49.967644700978,84.8237313612314,93.0021083854417,88.6727853936188,44.9967281946449,45.1429032387366,45.7358205066538,90.4993466410133,84.99196328363,33.5617664742665,57.8450166346,23.3281625781626,64.7698446615113,92.8492707909375,87.379941663275,31.1503357753358,86.4665479582146,92.9799009632343,86.2993284493284,93.0992097408764,89.8269637769638,95.6646180979514,32.5524318274318,0
Between soul-mates,89.5719155844156,88.0489638447972,89.2520983645984,87.2255892255892,28.6402918069585,79.7139169472503,57.0979637646304,83.3752284752285,68.2284371492705,23.0848104056437,44.5598745390412,85.5125110229277,91.4251382876383,85.9701358826359,35.7189073272407,40.7336590107423,38.5737734487734,90.2057168911336,67.6983124899792,29.5284050825717,52.0393708914542,19.857205988456,55.3396011396011,88.9637023470357,83.0460826210826,27.4908967575634,82.9525132275132,86.9584995251662,83.1804809388143,83.684011667345,87.3949124949125,92.1525437525437,33.5558234974902,0
Between strangers,45.5959537376204,63.7420295753629,21.0884652384652,30.0826818243485,59.5440482357149,18.4180054513388,66.6067475734142,28.016605308272,45.7063112813113,54.8023390190057,50.9193963443963,20.9941859066859,12.4585177168511,20.9143779060446,29.1402737694404,46.1952441077441,36.1831349206349,10.1308722142055,24.3773528940196,35.3653078403078,41.0034632034632,27.8843253968254,46.5695586820587,30.7236431778098,24.2699334616001,26.5480038480038,25.3490279781946,15.3863816738817,23.6456609748276,20.849659291326,48.8152437069104,17.43398669232,45.8779240820908,2
Between neighbors,64.7483615150282,72.7795448378782,44.8678451178451,50.4474642641309,44.0229091895759,32.2556480556481,64.7643658810325,53.1189329189329,66.9972354805688,49.2381131214464,50.649547366214,46.9707591790925,32.9989478114478,51.6834014750681,24.5657667949335,38.6245570787237,34.3632896424563,36.3985890652557,19.7983285233285,35.9160473785474,50.0600128266795,20.9405763989097,63.5624779541446,60.6992203783871,56.5081750040083,24.5840167548501,52.958201058201,60.1190396023729,51.473057960558,71.6422338464005,69.1619227994228,55.7223264389931,48.2094857303191,2
Between church members,70.8884880551547,66.6502105918773,55.4237907154574,56.5708840542174,55.8243697660364,36.732688299355,63.7128075628076,57.2316596983264,58.2484407567741,41.5954585537919,35.8285680369014,46.3177288760622,45.8391474266474,58.9955627705628,29.0889229597563,34.7806657848325,37.828988295655,46.7249017957351,19.1238215488215,22.5543791085458,36.2711079044412,20.1872975789642,47.9288159371493,56.0206329164662,71.4140251723585,32.0558361391695,61.2856080647747,58.4131794131794,68.9089005130672,56.4869428411095,71.8541265832932,66.5127244668911,50.8421356421356,0
Between fans of the same sports team,77.928934028934,80.1479625312959,55.6747647414314,64.3040342373676,32.4438737188737,42.6866318866319,77.3777108693775,58.5599918599919,61.0777256693923,40.9972071138738,39.0226215142882,44.8997655122655,48.2261443803111,60.5977633477633,23.8400032066699,34.9347162097162,31.1088584255251,48.5447631072631,20.0816057399391,18.7927248677249,39.3655964405964,19.7304473304473,40.8831168831169,55.7264069264069,77.9056517556518,32.5650974025974,66.2049342632676,54.6566879108546,73.7267075517075,52.7740239698573,68.5196348404682,65.8745530703864,45.3480339105339,0
